"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"95378" "Spectrum00146.asd" 325 0.039
"95379" "Spectrum00146.asd" 326 0.04
"95380" "Spectrum00146.asd" 327 0.037
"95381" "Spectrum00146.asd" 328 0.034
"95382" "Spectrum00146.asd" 329 0.039
"95383" "Spectrum00146.asd" 330 0.04
"95384" "Spectrum00146.asd" 331 0.035
"95385" "Spectrum00146.asd" 332 0.031
"95386" "Spectrum00146.asd" 333 0.026
"95387" "Spectrum00146.asd" 334 0.022
"95388" "Spectrum00146.asd" 335 0.03
"95389" "Spectrum00146.asd" 336 0.039
"95390" "Spectrum00146.asd" 337 0.033
"95391" "Spectrum00146.asd" 338 0.028
"95392" "Spectrum00146.asd" 339 0.03
"95393" "Spectrum00146.asd" 340 0.032
"95394" "Spectrum00146.asd" 341 0.032
"95395" "Spectrum00146.asd" 342 0.025
"95396" "Spectrum00146.asd" 343 0.03
"95397" "Spectrum00146.asd" 344 0.041
"95398" "Spectrum00146.asd" 345 0.035
"95399" "Spectrum00146.asd" 346 0.033
"95400" "Spectrum00146.asd" 347 0.04
"95401" "Spectrum00146.asd" 348 0.035
"95402" "Spectrum00146.asd" 349 0.028
"95403" "Spectrum00146.asd" 350 0.031
"95404" "Spectrum00146.asd" 351 0.026
"95405" "Spectrum00146.asd" 352 0.014
"95406" "Spectrum00146.asd" 353 0.008
"95407" "Spectrum00146.asd" 354 0.016
"95408" "Spectrum00146.asd" 355 0.034
"95409" "Spectrum00146.asd" 356 0.032
"95410" "Spectrum00146.asd" 357 0.018
"95411" "Spectrum00146.asd" 358 0.019
"95412" "Spectrum00146.asd" 359 0.023
"95413" "Spectrum00146.asd" 360 0.025
"95414" "Spectrum00146.asd" 361 0.021
"95415" "Spectrum00146.asd" 362 0.018
"95416" "Spectrum00146.asd" 363 0.021
"95417" "Spectrum00146.asd" 364 0.025
"95418" "Spectrum00146.asd" 365 0.026
"95419" "Spectrum00146.asd" 366 0.018
"95420" "Spectrum00146.asd" 367 0.014
"95421" "Spectrum00146.asd" 368 0.015
"95422" "Spectrum00146.asd" 369 0.018
"95423" "Spectrum00146.asd" 370 0.019
"95424" "Spectrum00146.asd" 371 0.013
"95425" "Spectrum00146.asd" 372 0.009
"95426" "Spectrum00146.asd" 373 0.008
"95427" "Spectrum00146.asd" 374 0.013
"95428" "Spectrum00146.asd" 375 0.018
"95429" "Spectrum00146.asd" 376 0.02
"95430" "Spectrum00146.asd" 377 0.02
"95431" "Spectrum00146.asd" 378 0.019
"95432" "Spectrum00146.asd" 379 0.016
"95433" "Spectrum00146.asd" 380 0.011
"95434" "Spectrum00146.asd" 381 0.008
"95435" "Spectrum00146.asd" 382 0.01
"95436" "Spectrum00146.asd" 383 0.013
"95437" "Spectrum00146.asd" 384 0.016
"95438" "Spectrum00146.asd" 385 0.015
"95439" "Spectrum00146.asd" 386 0.012
"95440" "Spectrum00146.asd" 387 0.013
"95441" "Spectrum00146.asd" 388 0.016
"95442" "Spectrum00146.asd" 389 0.018
"95443" "Spectrum00146.asd" 390 0.018
"95444" "Spectrum00146.asd" 391 0.018
"95445" "Spectrum00146.asd" 392 0.019
"95446" "Spectrum00146.asd" 393 0.017
"95447" "Spectrum00146.asd" 394 0.013
"95448" "Spectrum00146.asd" 395 0.013
"95449" "Spectrum00146.asd" 396 0.013
"95450" "Spectrum00146.asd" 397 0.013
"95451" "Spectrum00146.asd" 398 0.012
"95452" "Spectrum00146.asd" 399 0.011
"95453" "Spectrum00146.asd" 400 0.011
"95454" "Spectrum00146.asd" 401 0.011
"95455" "Spectrum00146.asd" 402 0.013
"95456" "Spectrum00146.asd" 403 0.014
"95457" "Spectrum00146.asd" 404 0.013
"95458" "Spectrum00146.asd" 405 0.01
"95459" "Spectrum00146.asd" 406 0.011
"95460" "Spectrum00146.asd" 407 0.014
"95461" "Spectrum00146.asd" 408 0.012
"95462" "Spectrum00146.asd" 409 0.01
"95463" "Spectrum00146.asd" 410 0.012
"95464" "Spectrum00146.asd" 411 0.012
"95465" "Spectrum00146.asd" 412 0.012
"95466" "Spectrum00146.asd" 413 0.013
"95467" "Spectrum00146.asd" 414 0.015
"95468" "Spectrum00146.asd" 415 0.016
"95469" "Spectrum00146.asd" 416 0.014
"95470" "Spectrum00146.asd" 417 0.012
"95471" "Spectrum00146.asd" 418 0.011
"95472" "Spectrum00146.asd" 419 0.014
"95473" "Spectrum00146.asd" 420 0.017
"95474" "Spectrum00146.asd" 421 0.015
"95475" "Spectrum00146.asd" 422 0.014
"95476" "Spectrum00146.asd" 423 0.014
"95477" "Spectrum00146.asd" 424 0.014
"95478" "Spectrum00146.asd" 425 0.014
"95479" "Spectrum00146.asd" 426 0.015
"95480" "Spectrum00146.asd" 427 0.014
"95481" "Spectrum00146.asd" 428 0.013
"95482" "Spectrum00146.asd" 429 0.014
"95483" "Spectrum00146.asd" 430 0.016
"95484" "Spectrum00146.asd" 431 0.018
"95485" "Spectrum00146.asd" 432 0.017
"95486" "Spectrum00146.asd" 433 0.015
"95487" "Spectrum00146.asd" 434 0.014
"95488" "Spectrum00146.asd" 435 0.016
"95489" "Spectrum00146.asd" 436 0.018
"95490" "Spectrum00146.asd" 437 0.017
"95491" "Spectrum00146.asd" 438 0.016
"95492" "Spectrum00146.asd" 439 0.017
"95493" "Spectrum00146.asd" 440 0.017
"95494" "Spectrum00146.asd" 441 0.016
"95495" "Spectrum00146.asd" 442 0.016
"95496" "Spectrum00146.asd" 443 0.016
"95497" "Spectrum00146.asd" 444 0.016
"95498" "Spectrum00146.asd" 445 0.015
"95499" "Spectrum00146.asd" 446 0.016
"95500" "Spectrum00146.asd" 447 0.017
"95501" "Spectrum00146.asd" 448 0.018
"95502" "Spectrum00146.asd" 449 0.017
"95503" "Spectrum00146.asd" 450 0.016
"95504" "Spectrum00146.asd" 451 0.016
"95505" "Spectrum00146.asd" 452 0.016
"95506" "Spectrum00146.asd" 453 0.017
"95507" "Spectrum00146.asd" 454 0.018
"95508" "Spectrum00146.asd" 455 0.018
"95509" "Spectrum00146.asd" 456 0.019
"95510" "Spectrum00146.asd" 457 0.019
"95511" "Spectrum00146.asd" 458 0.018
"95512" "Spectrum00146.asd" 459 0.017
"95513" "Spectrum00146.asd" 460 0.016
"95514" "Spectrum00146.asd" 461 0.016
"95515" "Spectrum00146.asd" 462 0.017
"95516" "Spectrum00146.asd" 463 0.018
"95517" "Spectrum00146.asd" 464 0.019
"95518" "Spectrum00146.asd" 465 0.019
"95519" "Spectrum00146.asd" 466 0.018
"95520" "Spectrum00146.asd" 467 0.018
"95521" "Spectrum00146.asd" 468 0.019
"95522" "Spectrum00146.asd" 469 0.019
"95523" "Spectrum00146.asd" 470 0.018
"95524" "Spectrum00146.asd" 471 0.019
"95525" "Spectrum00146.asd" 472 0.019
"95526" "Spectrum00146.asd" 473 0.018
"95527" "Spectrum00146.asd" 474 0.018
"95528" "Spectrum00146.asd" 475 0.019
"95529" "Spectrum00146.asd" 476 0.018
"95530" "Spectrum00146.asd" 477 0.018
"95531" "Spectrum00146.asd" 478 0.019
"95532" "Spectrum00146.asd" 479 0.018
"95533" "Spectrum00146.asd" 480 0.018
"95534" "Spectrum00146.asd" 481 0.019
"95535" "Spectrum00146.asd" 482 0.02
"95536" "Spectrum00146.asd" 483 0.02
"95537" "Spectrum00146.asd" 484 0.02
"95538" "Spectrum00146.asd" 485 0.02
"95539" "Spectrum00146.asd" 486 0.019
"95540" "Spectrum00146.asd" 487 0.019
"95541" "Spectrum00146.asd" 488 0.02
"95542" "Spectrum00146.asd" 489 0.021
"95543" "Spectrum00146.asd" 490 0.02
"95544" "Spectrum00146.asd" 491 0.018
"95545" "Spectrum00146.asd" 492 0.02
"95546" "Spectrum00146.asd" 493 0.022
"95547" "Spectrum00146.asd" 494 0.021
"95548" "Spectrum00146.asd" 495 0.021
"95549" "Spectrum00146.asd" 496 0.021
"95550" "Spectrum00146.asd" 497 0.022
"95551" "Spectrum00146.asd" 498 0.022
"95552" "Spectrum00146.asd" 499 0.022
"95553" "Spectrum00146.asd" 500 0.022
"95554" "Spectrum00146.asd" 501 0.022
"95555" "Spectrum00146.asd" 502 0.023
"95556" "Spectrum00146.asd" 503 0.024
"95557" "Spectrum00146.asd" 504 0.025
"95558" "Spectrum00146.asd" 505 0.026
"95559" "Spectrum00146.asd" 506 0.026
"95560" "Spectrum00146.asd" 507 0.026
"95561" "Spectrum00146.asd" 508 0.028
"95562" "Spectrum00146.asd" 509 0.031
"95563" "Spectrum00146.asd" 510 0.031
"95564" "Spectrum00146.asd" 511 0.031
"95565" "Spectrum00146.asd" 512 0.032
"95566" "Spectrum00146.asd" 513 0.033
"95567" "Spectrum00146.asd" 514 0.034
"95568" "Spectrum00146.asd" 515 0.034
"95569" "Spectrum00146.asd" 516 0.035
"95570" "Spectrum00146.asd" 517 0.037
"95571" "Spectrum00146.asd" 518 0.039
"95572" "Spectrum00146.asd" 519 0.041
"95573" "Spectrum00146.asd" 520 0.042
"95574" "Spectrum00146.asd" 521 0.044
"95575" "Spectrum00146.asd" 522 0.046
"95576" "Spectrum00146.asd" 523 0.046
"95577" "Spectrum00146.asd" 524 0.046
"95578" "Spectrum00146.asd" 525 0.048
"95579" "Spectrum00146.asd" 526 0.051
"95580" "Spectrum00146.asd" 527 0.053
"95581" "Spectrum00146.asd" 528 0.053
"95582" "Spectrum00146.asd" 529 0.054
"95583" "Spectrum00146.asd" 530 0.054
"95584" "Spectrum00146.asd" 531 0.055
"95585" "Spectrum00146.asd" 532 0.056
"95586" "Spectrum00146.asd" 533 0.057
"95587" "Spectrum00146.asd" 534 0.059
"95588" "Spectrum00146.asd" 535 0.06
"95589" "Spectrum00146.asd" 536 0.059
"95590" "Spectrum00146.asd" 537 0.06
"95591" "Spectrum00146.asd" 538 0.063
"95592" "Spectrum00146.asd" 539 0.063
"95593" "Spectrum00146.asd" 540 0.062
"95594" "Spectrum00146.asd" 541 0.062
"95595" "Spectrum00146.asd" 542 0.062
"95596" "Spectrum00146.asd" 543 0.063
"95597" "Spectrum00146.asd" 544 0.063
"95598" "Spectrum00146.asd" 545 0.064
"95599" "Spectrum00146.asd" 546 0.066
"95600" "Spectrum00146.asd" 547 0.067
"95601" "Spectrum00146.asd" 548 0.066
"95602" "Spectrum00146.asd" 549 0.065
"95603" "Spectrum00146.asd" 550 0.067
"95604" "Spectrum00146.asd" 551 0.069
"95605" "Spectrum00146.asd" 552 0.068
"95606" "Spectrum00146.asd" 553 0.067
"95607" "Spectrum00146.asd" 554 0.067
"95608" "Spectrum00146.asd" 555 0.067
"95609" "Spectrum00146.asd" 556 0.067
"95610" "Spectrum00146.asd" 557 0.068
"95611" "Spectrum00146.asd" 558 0.067
"95612" "Spectrum00146.asd" 559 0.066
"95613" "Spectrum00146.asd" 560 0.066
"95614" "Spectrum00146.asd" 561 0.066
"95615" "Spectrum00146.asd" 562 0.066
"95616" "Spectrum00146.asd" 563 0.067
"95617" "Spectrum00146.asd" 564 0.066
"95618" "Spectrum00146.asd" 565 0.066
"95619" "Spectrum00146.asd" 566 0.064
"95620" "Spectrum00146.asd" 567 0.063
"95621" "Spectrum00146.asd" 568 0.061
"95622" "Spectrum00146.asd" 569 0.06
"95623" "Spectrum00146.asd" 570 0.06
"95624" "Spectrum00146.asd" 571 0.061
"95625" "Spectrum00146.asd" 572 0.06
"95626" "Spectrum00146.asd" 573 0.06
"95627" "Spectrum00146.asd" 574 0.059
"95628" "Spectrum00146.asd" 575 0.058
"95629" "Spectrum00146.asd" 576 0.056
"95630" "Spectrum00146.asd" 577 0.055
"95631" "Spectrum00146.asd" 578 0.054
"95632" "Spectrum00146.asd" 579 0.055
"95633" "Spectrum00146.asd" 580 0.056
"95634" "Spectrum00146.asd" 581 0.055
"95635" "Spectrum00146.asd" 582 0.054
"95636" "Spectrum00146.asd" 583 0.054
"95637" "Spectrum00146.asd" 584 0.054
"95638" "Spectrum00146.asd" 585 0.054
"95639" "Spectrum00146.asd" 586 0.051
"95640" "Spectrum00146.asd" 587 0.051
"95641" "Spectrum00146.asd" 588 0.053
"95642" "Spectrum00146.asd" 589 0.052
"95643" "Spectrum00146.asd" 590 0.051
"95644" "Spectrum00146.asd" 591 0.051
"95645" "Spectrum00146.asd" 592 0.051
"95646" "Spectrum00146.asd" 593 0.051
"95647" "Spectrum00146.asd" 594 0.05
"95648" "Spectrum00146.asd" 595 0.051
"95649" "Spectrum00146.asd" 596 0.052
"95650" "Spectrum00146.asd" 597 0.052
"95651" "Spectrum00146.asd" 598 0.052
