"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"94627" "Spectrum00145.asd" 325 0.031
"94628" "Spectrum00145.asd" 326 0.021
"94629" "Spectrum00145.asd" 327 0.027
"94630" "Spectrum00145.asd" 328 0.037
"94631" "Spectrum00145.asd" 329 0.041
"94632" "Spectrum00145.asd" 330 0.042
"94633" "Spectrum00145.asd" 331 0.041
"94634" "Spectrum00145.asd" 332 0.037
"94635" "Spectrum00145.asd" 333 0.031
"94636" "Spectrum00145.asd" 334 0.024
"94637" "Spectrum00145.asd" 335 0.024
"94638" "Spectrum00145.asd" 336 0.03
"94639" "Spectrum00145.asd" 337 0.036
"94640" "Spectrum00145.asd" 338 0.033
"94641" "Spectrum00145.asd" 339 0.022
"94642" "Spectrum00145.asd" 340 0.025
"94643" "Spectrum00145.asd" 341 0.029
"94644" "Spectrum00145.asd" 342 0.024
"94645" "Spectrum00145.asd" 343 0.023
"94646" "Spectrum00145.asd" 344 0.028
"94647" "Spectrum00145.asd" 345 0.038
"94648" "Spectrum00145.asd" 346 0.042
"94649" "Spectrum00145.asd" 347 0.037
"94650" "Spectrum00145.asd" 348 0.04
"94651" "Spectrum00145.asd" 349 0.041
"94652" "Spectrum00145.asd" 350 0.024
"94653" "Spectrum00145.asd" 351 0.019
"94654" "Spectrum00145.asd" 352 0.024
"94655" "Spectrum00145.asd" 353 0.016
"94656" "Spectrum00145.asd" 354 0.016
"94657" "Spectrum00145.asd" 355 0.031
"94658" "Spectrum00145.asd" 356 0.035
"94659" "Spectrum00145.asd" 357 0.029
"94660" "Spectrum00145.asd" 358 0.015
"94661" "Spectrum00145.asd" 359 0.012
"94662" "Spectrum00145.asd" 360 0.02
"94663" "Spectrum00145.asd" 361 0.017
"94664" "Spectrum00145.asd" 362 0.016
"94665" "Spectrum00145.asd" 363 0.026
"94666" "Spectrum00145.asd" 364 0.029
"94667" "Spectrum00145.asd" 365 0.026
"94668" "Spectrum00145.asd" 366 0.018
"94669" "Spectrum00145.asd" 367 0.014
"94670" "Spectrum00145.asd" 368 0.016
"94671" "Spectrum00145.asd" 369 0.02
"94672" "Spectrum00145.asd" 370 0.02
"94673" "Spectrum00145.asd" 371 0.012
"94674" "Spectrum00145.asd" 372 0.006
"94675" "Spectrum00145.asd" 373 0.005
"94676" "Spectrum00145.asd" 374 0.009
"94677" "Spectrum00145.asd" 375 0.015
"94678" "Spectrum00145.asd" 376 0.02
"94679" "Spectrum00145.asd" 377 0.02
"94680" "Spectrum00145.asd" 378 0.017
"94681" "Spectrum00145.asd" 379 0.015
"94682" "Spectrum00145.asd" 380 0.013
"94683" "Spectrum00145.asd" 381 0.013
"94684" "Spectrum00145.asd" 382 0.013
"94685" "Spectrum00145.asd" 383 0.014
"94686" "Spectrum00145.asd" 384 0.015
"94687" "Spectrum00145.asd" 385 0.017
"94688" "Spectrum00145.asd" 386 0.019
"94689" "Spectrum00145.asd" 387 0.014
"94690" "Spectrum00145.asd" 388 0.01
"94691" "Spectrum00145.asd" 389 0.013
"94692" "Spectrum00145.asd" 390 0.012
"94693" "Spectrum00145.asd" 391 0.012
"94694" "Spectrum00145.asd" 392 0.016
"94695" "Spectrum00145.asd" 393 0.016
"94696" "Spectrum00145.asd" 394 0.013
"94697" "Spectrum00145.asd" 395 0.014
"94698" "Spectrum00145.asd" 396 0.015
"94699" "Spectrum00145.asd" 397 0.014
"94700" "Spectrum00145.asd" 398 0.011
"94701" "Spectrum00145.asd" 399 0.01
"94702" "Spectrum00145.asd" 400 0.011
"94703" "Spectrum00145.asd" 401 0.012
"94704" "Spectrum00145.asd" 402 0.01
"94705" "Spectrum00145.asd" 403 0.013
"94706" "Spectrum00145.asd" 404 0.014
"94707" "Spectrum00145.asd" 405 0.009
"94708" "Spectrum00145.asd" 406 0.009
"94709" "Spectrum00145.asd" 407 0.013
"94710" "Spectrum00145.asd" 408 0.012
"94711" "Spectrum00145.asd" 409 0.01
"94712" "Spectrum00145.asd" 410 0.011
"94713" "Spectrum00145.asd" 411 0.011
"94714" "Spectrum00145.asd" 412 0.011
"94715" "Spectrum00145.asd" 413 0.013
"94716" "Spectrum00145.asd" 414 0.013
"94717" "Spectrum00145.asd" 415 0.013
"94718" "Spectrum00145.asd" 416 0.013
"94719" "Spectrum00145.asd" 417 0.013
"94720" "Spectrum00145.asd" 418 0.012
"94721" "Spectrum00145.asd" 419 0.013
"94722" "Spectrum00145.asd" 420 0.014
"94723" "Spectrum00145.asd" 421 0.013
"94724" "Spectrum00145.asd" 422 0.013
"94725" "Spectrum00145.asd" 423 0.015
"94726" "Spectrum00145.asd" 424 0.015
"94727" "Spectrum00145.asd" 425 0.014
"94728" "Spectrum00145.asd" 426 0.011
"94729" "Spectrum00145.asd" 427 0.011
"94730" "Spectrum00145.asd" 428 0.013
"94731" "Spectrum00145.asd" 429 0.014
"94732" "Spectrum00145.asd" 430 0.015
"94733" "Spectrum00145.asd" 431 0.016
"94734" "Spectrum00145.asd" 432 0.016
"94735" "Spectrum00145.asd" 433 0.015
"94736" "Spectrum00145.asd" 434 0.014
"94737" "Spectrum00145.asd" 435 0.013
"94738" "Spectrum00145.asd" 436 0.012
"94739" "Spectrum00145.asd" 437 0.013
"94740" "Spectrum00145.asd" 438 0.015
"94741" "Spectrum00145.asd" 439 0.016
"94742" "Spectrum00145.asd" 440 0.015
"94743" "Spectrum00145.asd" 441 0.013
"94744" "Spectrum00145.asd" 442 0.013
"94745" "Spectrum00145.asd" 443 0.013
"94746" "Spectrum00145.asd" 444 0.014
"94747" "Spectrum00145.asd" 445 0.015
"94748" "Spectrum00145.asd" 446 0.015
"94749" "Spectrum00145.asd" 447 0.014
"94750" "Spectrum00145.asd" 448 0.014
"94751" "Spectrum00145.asd" 449 0.014
"94752" "Spectrum00145.asd" 450 0.013
"94753" "Spectrum00145.asd" 451 0.012
"94754" "Spectrum00145.asd" 452 0.013
"94755" "Spectrum00145.asd" 453 0.014
"94756" "Spectrum00145.asd" 454 0.015
"94757" "Spectrum00145.asd" 455 0.017
"94758" "Spectrum00145.asd" 456 0.017
"94759" "Spectrum00145.asd" 457 0.016
"94760" "Spectrum00145.asd" 458 0.014
"94761" "Spectrum00145.asd" 459 0.014
"94762" "Spectrum00145.asd" 460 0.014
"94763" "Spectrum00145.asd" 461 0.015
"94764" "Spectrum00145.asd" 462 0.015
"94765" "Spectrum00145.asd" 463 0.016
"94766" "Spectrum00145.asd" 464 0.016
