"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"30041" "Spectrum00041.asd" 325 0.018
"30042" "Spectrum00041.asd" 326 0.004
"30043" "Spectrum00041.asd" 327 0.002
"30044" "Spectrum00041.asd" 328 0.008
"30045" "Spectrum00041.asd" 329 0.014
"30046" "Spectrum00041.asd" 330 0.017
"30047" "Spectrum00041.asd" 331 0.016
"30048" "Spectrum00041.asd" 332 0.003
"30049" "Spectrum00041.asd" 333 -0.002
"30050" "Spectrum00041.asd" 334 0.008
"30051" "Spectrum00041.asd" 335 0.016
"30052" "Spectrum00041.asd" 336 0.02
"30053" "Spectrum00041.asd" 337 0.018
"30054" "Spectrum00041.asd" 338 0.012
"30055" "Spectrum00041.asd" 339 0.005
"30056" "Spectrum00041.asd" 340 0.006
"30057" "Spectrum00041.asd" 341 0.011
"30058" "Spectrum00041.asd" 342 0.014
"30059" "Spectrum00041.asd" 343 0.004
"30060" "Spectrum00041.asd" 344 -0.008
"30061" "Spectrum00041.asd" 345 0.014
"30062" "Spectrum00041.asd" 346 0.023
"30063" "Spectrum00041.asd" 347 0.008
"30064" "Spectrum00041.asd" 348 0.007
"30065" "Spectrum00041.asd" 349 0.013
"30066" "Spectrum00041.asd" 350 0.013
"30067" "Spectrum00041.asd" 351 0.009
"30068" "Spectrum00041.asd" 352 0.006
"30069" "Spectrum00041.asd" 353 0.007
"30070" "Spectrum00041.asd" 354 0.014
"30071" "Spectrum00041.asd" 355 0.024
"30072" "Spectrum00041.asd" 356 0.022
"30073" "Spectrum00041.asd" 357 0.011
"30074" "Spectrum00041.asd" 358 0.001
"30075" "Spectrum00041.asd" 359 0
"30076" "Spectrum00041.asd" 360 0.008
"30077" "Spectrum00041.asd" 361 0.005
"30078" "Spectrum00041.asd" 362 0.002
"30079" "Spectrum00041.asd" 363 0.009
"30080" "Spectrum00041.asd" 364 0.013
"30081" "Spectrum00041.asd" 365 0.013
"30082" "Spectrum00041.asd" 366 0.011
"30083" "Spectrum00041.asd" 367 0.007
"30084" "Spectrum00041.asd" 368 0.006
"30085" "Spectrum00041.asd" 369 0.01
"30086" "Spectrum00041.asd" 370 0.014
"30087" "Spectrum00041.asd" 371 0.009
"30088" "Spectrum00041.asd" 372 0.004
"30089" "Spectrum00041.asd" 373 0.002
"30090" "Spectrum00041.asd" 374 0.004
"30091" "Spectrum00041.asd" 375 0.007
"30092" "Spectrum00041.asd" 376 0.006
"30093" "Spectrum00041.asd" 377 0.008
"30094" "Spectrum00041.asd" 378 0.01
"30095" "Spectrum00041.asd" 379 0.008
"30096" "Spectrum00041.asd" 380 0.006
"30097" "Spectrum00041.asd" 381 0.005
"30098" "Spectrum00041.asd" 382 0.006
"30099" "Spectrum00041.asd" 383 0.007
"30100" "Spectrum00041.asd" 384 0.01
"30101" "Spectrum00041.asd" 385 0.009
"30102" "Spectrum00041.asd" 386 0.007
"30103" "Spectrum00041.asd" 387 0.006
"30104" "Spectrum00041.asd" 388 0.008
"30105" "Spectrum00041.asd" 389 0.011
"30106" "Spectrum00041.asd" 390 0.011
"30107" "Spectrum00041.asd" 391 0.01
"30108" "Spectrum00041.asd" 392 0.01
"30109" "Spectrum00041.asd" 393 0.01
"30110" "Spectrum00041.asd" 394 0.009
"30111" "Spectrum00041.asd" 395 0.01
"30112" "Spectrum00041.asd" 396 0.011
"30113" "Spectrum00041.asd" 397 0.01
"30114" "Spectrum00041.asd" 398 0.01
"30115" "Spectrum00041.asd" 399 0.01
"30116" "Spectrum00041.asd" 400 0.011
"30117" "Spectrum00041.asd" 401 0.01
"30118" "Spectrum00041.asd" 402 0.009
"30119" "Spectrum00041.asd" 403 0.01
"30120" "Spectrum00041.asd" 404 0.011
"30121" "Spectrum00041.asd" 405 0.008
"30122" "Spectrum00041.asd" 406 0.008
"30123" "Spectrum00041.asd" 407 0.01
"30124" "Spectrum00041.asd" 408 0.01
"30125" "Spectrum00041.asd" 409 0.008
"30126" "Spectrum00041.asd" 410 0.006
"30127" "Spectrum00041.asd" 411 0.008
"30128" "Spectrum00041.asd" 412 0.013
"30129" "Spectrum00041.asd" 413 0.012
"30130" "Spectrum00041.asd" 414 0.011
"30131" "Spectrum00041.asd" 415 0.01
"30132" "Spectrum00041.asd" 416 0.013
"30133" "Spectrum00041.asd" 417 0.014
"30134" "Spectrum00041.asd" 418 0.01
"30135" "Spectrum00041.asd" 419 0.01
"30136" "Spectrum00041.asd" 420 0.013
"30137" "Spectrum00041.asd" 421 0.013
"30138" "Spectrum00041.asd" 422 0.013
"30139" "Spectrum00041.asd" 423 0.014
"30140" "Spectrum00041.asd" 424 0.014
"30141" "Spectrum00041.asd" 425 0.012
"30142" "Spectrum00041.asd" 426 0.012
"30143" "Spectrum00041.asd" 427 0.012
"30144" "Spectrum00041.asd" 428 0.014
"30145" "Spectrum00041.asd" 429 0.014
"30146" "Spectrum00041.asd" 430 0.015
"30147" "Spectrum00041.asd" 431 0.017
"30148" "Spectrum00041.asd" 432 0.015
"30149" "Spectrum00041.asd" 433 0.013
"30150" "Spectrum00041.asd" 434 0.015
"30151" "Spectrum00041.asd" 435 0.015
"30152" "Spectrum00041.asd" 436 0.013
"30153" "Spectrum00041.asd" 437 0.015
"30154" "Spectrum00041.asd" 438 0.017
"30155" "Spectrum00041.asd" 439 0.016
"30156" "Spectrum00041.asd" 440 0.014
"30157" "Spectrum00041.asd" 441 0.012
"30158" "Spectrum00041.asd" 442 0.012
"30159" "Spectrum00041.asd" 443 0.013
"30160" "Spectrum00041.asd" 444 0.014
"30161" "Spectrum00041.asd" 445 0.015
"30162" "Spectrum00041.asd" 446 0.015
"30163" "Spectrum00041.asd" 447 0.015
"30164" "Spectrum00041.asd" 448 0.016
"30165" "Spectrum00041.asd" 449 0.017
"30166" "Spectrum00041.asd" 450 0.016
"30167" "Spectrum00041.asd" 451 0.015
"30168" "Spectrum00041.asd" 452 0.016
"30169" "Spectrum00041.asd" 453 0.016
"30170" "Spectrum00041.asd" 454 0.016
"30171" "Spectrum00041.asd" 455 0.017
"30172" "Spectrum00041.asd" 456 0.017
"30173" "Spectrum00041.asd" 457 0.018
"30174" "Spectrum00041.asd" 458 0.017
"30175" "Spectrum00041.asd" 459 0.017
"30176" "Spectrum00041.asd" 460 0.017
"30177" "Spectrum00041.asd" 461 0.017
"30178" "Spectrum00041.asd" 462 0.017
"30179" "Spectrum00041.asd" 463 0.018
"30180" "Spectrum00041.asd" 464 0.019
"30181" "Spectrum00041.asd" 465 0.018
"30182" "Spectrum00041.asd" 466 0.018
"30183" "Spectrum00041.asd" 467 0.017
"30184" "Spectrum00041.asd" 468 0.018
"30185" "Spectrum00041.asd" 469 0.017
"30186" "Spectrum00041.asd" 470 0.017
"30187" "Spectrum00041.asd" 471 0.017
"30188" "Spectrum00041.asd" 472 0.018
"30189" "Spectrum00041.asd" 473 0.017
"30190" "Spectrum00041.asd" 474 0.016
"30191" "Spectrum00041.asd" 475 0.017
"30192" "Spectrum00041.asd" 476 0.017
"30193" "Spectrum00041.asd" 477 0.018
"30194" "Spectrum00041.asd" 478 0.018
"30195" "Spectrum00041.asd" 479 0.018
"30196" "Spectrum00041.asd" 480 0.018
"30197" "Spectrum00041.asd" 481 0.018
"30198" "Spectrum00041.asd" 482 0.019
"30199" "Spectrum00041.asd" 483 0.019
"30200" "Spectrum00041.asd" 484 0.018
"30201" "Spectrum00041.asd" 485 0.018
"30202" "Spectrum00041.asd" 486 0.019
"30203" "Spectrum00041.asd" 487 0.018
"30204" "Spectrum00041.asd" 488 0.017
"30205" "Spectrum00041.asd" 489 0.019
"30206" "Spectrum00041.asd" 490 0.019
"30207" "Spectrum00041.asd" 491 0.017
"30208" "Spectrum00041.asd" 492 0.018
"30209" "Spectrum00041.asd" 493 0.019
"30210" "Spectrum00041.asd" 494 0.019
"30211" "Spectrum00041.asd" 495 0.018
"30212" "Spectrum00041.asd" 496 0.018
"30213" "Spectrum00041.asd" 497 0.02
"30214" "Spectrum00041.asd" 498 0.02
"30215" "Spectrum00041.asd" 499 0.018
"30216" "Spectrum00041.asd" 500 0.019
"30217" "Spectrum00041.asd" 501 0.02
"30218" "Spectrum00041.asd" 502 0.021
"30219" "Spectrum00041.asd" 503 0.022
"30220" "Spectrum00041.asd" 504 0.024
