"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"37551" "Spectrum00054.asd" 325 0.018
"37552" "Spectrum00054.asd" 326 0.014
"37553" "Spectrum00054.asd" 327 0.016
"37554" "Spectrum00054.asd" 328 0.018
"37555" "Spectrum00054.asd" 329 0.017
"37556" "Spectrum00054.asd" 330 0.016
"37557" "Spectrum00054.asd" 331 0.017
"37558" "Spectrum00054.asd" 332 0.019
"37559" "Spectrum00054.asd" 333 0.021
"37560" "Spectrum00054.asd" 334 0.023
"37561" "Spectrum00054.asd" 335 0.023
"37562" "Spectrum00054.asd" 336 0.021
"37563" "Spectrum00054.asd" 337 0.02
"37564" "Spectrum00054.asd" 338 0.022
"37565" "Spectrum00054.asd" 339 0.024
"37566" "Spectrum00054.asd" 340 0.015
"37567" "Spectrum00054.asd" 341 0.008
"37568" "Spectrum00054.asd" 342 0.013
"37569" "Spectrum00054.asd" 343 0.012
"37570" "Spectrum00054.asd" 344 0.008
"37571" "Spectrum00054.asd" 345 0.019
"37572" "Spectrum00054.asd" 346 0.027
"37573" "Spectrum00054.asd" 347 0.025
"37574" "Spectrum00054.asd" 348 0.024
"37575" "Spectrum00054.asd" 349 0.022
"37576" "Spectrum00054.asd" 350 0.014
"37577" "Spectrum00054.asd" 351 0.011
"37578" "Spectrum00054.asd" 352 0.011
"37579" "Spectrum00054.asd" 353 0.008
"37580" "Spectrum00054.asd" 354 0.015
"37581" "Spectrum00054.asd" 355 0.033
"37582" "Spectrum00054.asd" 356 0.028
"37583" "Spectrum00054.asd" 357 0.013
"37584" "Spectrum00054.asd" 358 0.019
"37585" "Spectrum00054.asd" 359 0.023
"37586" "Spectrum00054.asd" 360 0.019
"37587" "Spectrum00054.asd" 361 0.014
"37588" "Spectrum00054.asd" 362 0.01
"37589" "Spectrum00054.asd" 363 0.01
"37590" "Spectrum00054.asd" 364 0.018
"37591" "Spectrum00054.asd" 365 0.027
"37592" "Spectrum00054.asd" 366 0.021
"37593" "Spectrum00054.asd" 367 0.015
"37594" "Spectrum00054.asd" 368 0.016
"37595" "Spectrum00054.asd" 369 0.016
"37596" "Spectrum00054.asd" 370 0.015
"37597" "Spectrum00054.asd" 371 0.012
"37598" "Spectrum00054.asd" 372 0.01
"37599" "Spectrum00054.asd" 373 0.01
"37600" "Spectrum00054.asd" 374 0.009
"37601" "Spectrum00054.asd" 375 0.012
"37602" "Spectrum00054.asd" 376 0.021
"37603" "Spectrum00054.asd" 377 0.02
"37604" "Spectrum00054.asd" 378 0.015
"37605" "Spectrum00054.asd" 379 0.017
"37606" "Spectrum00054.asd" 380 0.017
"37607" "Spectrum00054.asd" 381 0.014
"37608" "Spectrum00054.asd" 382 0.015
"37609" "Spectrum00054.asd" 383 0.017
"37610" "Spectrum00054.asd" 384 0.02
"37611" "Spectrum00054.asd" 385 0.019
"37612" "Spectrum00054.asd" 386 0.017
"37613" "Spectrum00054.asd" 387 0.016
"37614" "Spectrum00054.asd" 388 0.016
"37615" "Spectrum00054.asd" 389 0.017
