"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"73599" "Spectrum00114.asd" 325 0.023
"73600" "Spectrum00114.asd" 326 0.034
"73601" "Spectrum00114.asd" 327 0.026
"73602" "Spectrum00114.asd" 328 0.015
"73603" "Spectrum00114.asd" 329 0.023
"73604" "Spectrum00114.asd" 330 0.038
"73605" "Spectrum00114.asd" 331 0.05
"73606" "Spectrum00114.asd" 332 0.037
"73607" "Spectrum00114.asd" 333 0.024
"73608" "Spectrum00114.asd" 334 0.027
"73609" "Spectrum00114.asd" 335 0.03
"73610" "Spectrum00114.asd" 336 0.033
"73611" "Spectrum00114.asd" 337 0.041
"73612" "Spectrum00114.asd" 338 0.044
"73613" "Spectrum00114.asd" 339 0.039
"73614" "Spectrum00114.asd" 340 0.035
"73615" "Spectrum00114.asd" 341 0.031
"73616" "Spectrum00114.asd" 342 0.028
"73617" "Spectrum00114.asd" 343 0.023
"73618" "Spectrum00114.asd" 344 0.017
"73619" "Spectrum00114.asd" 345 0.023
"73620" "Spectrum00114.asd" 346 0.027
"73621" "Spectrum00114.asd" 347 0.026
"73622" "Spectrum00114.asd" 348 0.031
"73623" "Spectrum00114.asd" 349 0.033
"73624" "Spectrum00114.asd" 350 0.024
"73625" "Spectrum00114.asd" 351 0.016
"73626" "Spectrum00114.asd" 352 0.012
"73627" "Spectrum00114.asd" 353 0.017
"73628" "Spectrum00114.asd" 354 0.027
"73629" "Spectrum00114.asd" 355 0.038
"73630" "Spectrum00114.asd" 356 0.029
"73631" "Spectrum00114.asd" 357 0.014
"73632" "Spectrum00114.asd" 358 0.018
"73633" "Spectrum00114.asd" 359 0.023
"73634" "Spectrum00114.asd" 360 0.023
"73635" "Spectrum00114.asd" 361 0.017
"73636" "Spectrum00114.asd" 362 0.012
"73637" "Spectrum00114.asd" 363 0.016
"73638" "Spectrum00114.asd" 364 0.023
"73639" "Spectrum00114.asd" 365 0.03
"73640" "Spectrum00114.asd" 366 0.027
"73641" "Spectrum00114.asd" 367 0.024
"73642" "Spectrum00114.asd" 368 0.026
"73643" "Spectrum00114.asd" 369 0.022
"73644" "Spectrum00114.asd" 370 0.017
"73645" "Spectrum00114.asd" 371 0.014
"73646" "Spectrum00114.asd" 372 0.014
"73647" "Spectrum00114.asd" 373 0.015
"73648" "Spectrum00114.asd" 374 0.016
"73649" "Spectrum00114.asd" 375 0.017
"73650" "Spectrum00114.asd" 376 0.019
"73651" "Spectrum00114.asd" 377 0.018
"73652" "Spectrum00114.asd" 378 0.016
"73653" "Spectrum00114.asd" 379 0.014
"73654" "Spectrum00114.asd" 380 0.016
"73655" "Spectrum00114.asd" 381 0.019
"73656" "Spectrum00114.asd" 382 0.02
"73657" "Spectrum00114.asd" 383 0.018
"73658" "Spectrum00114.asd" 384 0.017
"73659" "Spectrum00114.asd" 385 0.017
"73660" "Spectrum00114.asd" 386 0.019
"73661" "Spectrum00114.asd" 387 0.018
"73662" "Spectrum00114.asd" 388 0.017
"73663" "Spectrum00114.asd" 389 0.017
"73664" "Spectrum00114.asd" 390 0.018
"73665" "Spectrum00114.asd" 391 0.02
"73666" "Spectrum00114.asd" 392 0.02
"73667" "Spectrum00114.asd" 393 0.018
"73668" "Spectrum00114.asd" 394 0.015
"73669" "Spectrum00114.asd" 395 0.016
"73670" "Spectrum00114.asd" 396 0.016
"73671" "Spectrum00114.asd" 397 0.015
"73672" "Spectrum00114.asd" 398 0.014
"73673" "Spectrum00114.asd" 399 0.014
"73674" "Spectrum00114.asd" 400 0.017
