"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"141940" "Spectrum00232.asd" 325 0.047
"141941" "Spectrum00232.asd" 326 0.046
"141942" "Spectrum00232.asd" 327 0.042
"141943" "Spectrum00232.asd" 328 0.038
"141944" "Spectrum00232.asd" 329 0.037
"141945" "Spectrum00232.asd" 330 0.044
"141946" "Spectrum00232.asd" 331 0.05
"141947" "Spectrum00232.asd" 332 0.032
"141948" "Spectrum00232.asd" 333 0.021
"141949" "Spectrum00232.asd" 334 0.033
"141950" "Spectrum00232.asd" 335 0.042
"141951" "Spectrum00232.asd" 336 0.047
"141952" "Spectrum00232.asd" 337 0.052
"141953" "Spectrum00232.asd" 338 0.043
"141954" "Spectrum00232.asd" 339 0.023
"141955" "Spectrum00232.asd" 340 0.028
"141956" "Spectrum00232.asd" 341 0.037
"141957" "Spectrum00232.asd" 342 0.031
"141958" "Spectrum00232.asd" 343 0.03
"141959" "Spectrum00232.asd" 344 0.035
"141960" "Spectrum00232.asd" 345 0.041
"141961" "Spectrum00232.asd" 346 0.04
"141962" "Spectrum00232.asd" 347 0.032
"141963" "Spectrum00232.asd" 348 0.031
"141964" "Spectrum00232.asd" 349 0.034
"141965" "Spectrum00232.asd" 350 0.03
"141966" "Spectrum00232.asd" 351 0.027
"141967" "Spectrum00232.asd" 352 0.026
"141968" "Spectrum00232.asd" 353 0.031
"141969" "Spectrum00232.asd" 354 0.037
"141970" "Spectrum00232.asd" 355 0.039
"141971" "Spectrum00232.asd" 356 0.031
"141972" "Spectrum00232.asd" 357 0.021
"141973" "Spectrum00232.asd" 358 0.02
"141974" "Spectrum00232.asd" 359 0.024
"141975" "Spectrum00232.asd" 360 0.028
"141976" "Spectrum00232.asd" 361 0.019
"141977" "Spectrum00232.asd" 362 0.014
"141978" "Spectrum00232.asd" 363 0.024
"141979" "Spectrum00232.asd" 364 0.025
"141980" "Spectrum00232.asd" 365 0.02
"141981" "Spectrum00232.asd" 366 0.018
"141982" "Spectrum00232.asd" 367 0.017
"141983" "Spectrum00232.asd" 368 0.017
"141984" "Spectrum00232.asd" 369 0.016
"141985" "Spectrum00232.asd" 370 0.016
"141986" "Spectrum00232.asd" 371 0.016
"141987" "Spectrum00232.asd" 372 0.013
"141988" "Spectrum00232.asd" 373 0.01
"141989" "Spectrum00232.asd" 374 0.013
"141990" "Spectrum00232.asd" 375 0.018
"141991" "Spectrum00232.asd" 376 0.021
"141992" "Spectrum00232.asd" 377 0.019
"141993" "Spectrum00232.asd" 378 0.015
"141994" "Spectrum00232.asd" 379 0.017
"141995" "Spectrum00232.asd" 380 0.019
"141996" "Spectrum00232.asd" 381 0.017
"141997" "Spectrum00232.asd" 382 0.013
"141998" "Spectrum00232.asd" 383 0.011
"141999" "Spectrum00232.asd" 384 0.012
"142000" "Spectrum00232.asd" 385 0.015
"142001" "Spectrum00232.asd" 386 0.018
"142002" "Spectrum00232.asd" 387 0.014
"142003" "Spectrum00232.asd" 388 0.012
"142004" "Spectrum00232.asd" 389 0.013
"142005" "Spectrum00232.asd" 390 0.013
"142006" "Spectrum00232.asd" 391 0.012
"142007" "Spectrum00232.asd" 392 0.013
"142008" "Spectrum00232.asd" 393 0.014
"142009" "Spectrum00232.asd" 394 0.014
"142010" "Spectrum00232.asd" 395 0.014
"142011" "Spectrum00232.asd" 396 0.013
"142012" "Spectrum00232.asd" 397 0.012
"142013" "Spectrum00232.asd" 398 0.011
"142014" "Spectrum00232.asd" 399 0.01
"142015" "Spectrum00232.asd" 400 0.012
"142016" "Spectrum00232.asd" 401 0.013
"142017" "Spectrum00232.asd" 402 0.01
"142018" "Spectrum00232.asd" 403 0.013
"142019" "Spectrum00232.asd" 404 0.015
"142020" "Spectrum00232.asd" 405 0.011
"142021" "Spectrum00232.asd" 406 0.011
"142022" "Spectrum00232.asd" 407 0.013
"142023" "Spectrum00232.asd" 408 0.01
"142024" "Spectrum00232.asd" 409 0.008
"142025" "Spectrum00232.asd" 410 0.01
"142026" "Spectrum00232.asd" 411 0.013
"142027" "Spectrum00232.asd" 412 0.015
"142028" "Spectrum00232.asd" 413 0.015
"142029" "Spectrum00232.asd" 414 0.014
"142030" "Spectrum00232.asd" 415 0.014
"142031" "Spectrum00232.asd" 416 0.014
"142032" "Spectrum00232.asd" 417 0.014
"142033" "Spectrum00232.asd" 418 0.014
"142034" "Spectrum00232.asd" 419 0.014
"142035" "Spectrum00232.asd" 420 0.014
"142036" "Spectrum00232.asd" 421 0.013
"142037" "Spectrum00232.asd" 422 0.013
"142038" "Spectrum00232.asd" 423 0.014
"142039" "Spectrum00232.asd" 424 0.014
"142040" "Spectrum00232.asd" 425 0.014
"142041" "Spectrum00232.asd" 426 0.012
"142042" "Spectrum00232.asd" 427 0.012
"142043" "Spectrum00232.asd" 428 0.013
"142044" "Spectrum00232.asd" 429 0.011
"142045" "Spectrum00232.asd" 430 0.011
"142046" "Spectrum00232.asd" 431 0.015
"142047" "Spectrum00232.asd" 432 0.015
"142048" "Spectrum00232.asd" 433 0.012
