"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"143442" "Spectrum00234.asd" 325 0.039
"143443" "Spectrum00234.asd" 326 0.033
"143444" "Spectrum00234.asd" 327 0.03
"143445" "Spectrum00234.asd" 328 0.032
"143446" "Spectrum00234.asd" 329 0.043
"143447" "Spectrum00234.asd" 330 0.047
"143448" "Spectrum00234.asd" 331 0.041
"143449" "Spectrum00234.asd" 332 0.035
"143450" "Spectrum00234.asd" 333 0.027
"143451" "Spectrum00234.asd" 334 0.022
"143452" "Spectrum00234.asd" 335 0.035
"143453" "Spectrum00234.asd" 336 0.052
"143454" "Spectrum00234.asd" 337 0.046
"143455" "Spectrum00234.asd" 338 0.041
"143456" "Spectrum00234.asd" 339 0.041
"143457" "Spectrum00234.asd" 340 0.03
"143458" "Spectrum00234.asd" 341 0.025
"143459" "Spectrum00234.asd" 342 0.04
"143460" "Spectrum00234.asd" 343 0.043
"143461" "Spectrum00234.asd" 344 0.036
"143462" "Spectrum00234.asd" 345 0.045
"143463" "Spectrum00234.asd" 346 0.049
"143464" "Spectrum00234.asd" 347 0.043
"143465" "Spectrum00234.asd" 348 0.043
"143466" "Spectrum00234.asd" 349 0.041
"143467" "Spectrum00234.asd" 350 0.029
"143468" "Spectrum00234.asd" 351 0.027
"143469" "Spectrum00234.asd" 352 0.034
"143470" "Spectrum00234.asd" 353 0.023
"143471" "Spectrum00234.asd" 354 0.025
"143472" "Spectrum00234.asd" 355 0.053
"143473" "Spectrum00234.asd" 356 0.048
"143474" "Spectrum00234.asd" 357 0.026
"143475" "Spectrum00234.asd" 358 0.026
"143476" "Spectrum00234.asd" 359 0.029
"143477" "Spectrum00234.asd" 360 0.03
"143478" "Spectrum00234.asd" 361 0.024
"143479" "Spectrum00234.asd" 362 0.02
"143480" "Spectrum00234.asd" 363 0.026
"143481" "Spectrum00234.asd" 364 0.033
"143482" "Spectrum00234.asd" 365 0.036
"143483" "Spectrum00234.asd" 366 0.03
"143484" "Spectrum00234.asd" 367 0.023
"143485" "Spectrum00234.asd" 368 0.022
"143486" "Spectrum00234.asd" 369 0.022
"143487" "Spectrum00234.asd" 370 0.023
"143488" "Spectrum00234.asd" 371 0.021
"143489" "Spectrum00234.asd" 372 0.017
"143490" "Spectrum00234.asd" 373 0.013
"143491" "Spectrum00234.asd" 374 0.016
"143492" "Spectrum00234.asd" 375 0.021
"143493" "Spectrum00234.asd" 376 0.025
"143494" "Spectrum00234.asd" 377 0.023
"143495" "Spectrum00234.asd" 378 0.018
"143496" "Spectrum00234.asd" 379 0.017
"143497" "Spectrum00234.asd" 380 0.017
"143498" "Spectrum00234.asd" 381 0.018
"143499" "Spectrum00234.asd" 382 0.019
"143500" "Spectrum00234.asd" 383 0.021
"143501" "Spectrum00234.asd" 384 0.022
"143502" "Spectrum00234.asd" 385 0.023
"143503" "Spectrum00234.asd" 386 0.022
"143504" "Spectrum00234.asd" 387 0.019
"143505" "Spectrum00234.asd" 388 0.016
"143506" "Spectrum00234.asd" 389 0.016
"143507" "Spectrum00234.asd" 390 0.015
"143508" "Spectrum00234.asd" 391 0.016
"143509" "Spectrum00234.asd" 392 0.021
"143510" "Spectrum00234.asd" 393 0.022
"143511" "Spectrum00234.asd" 394 0.019
"143512" "Spectrum00234.asd" 395 0.019
"143513" "Spectrum00234.asd" 396 0.018
"143514" "Spectrum00234.asd" 397 0.017
"143515" "Spectrum00234.asd" 398 0.016
"143516" "Spectrum00234.asd" 399 0.015
"143517" "Spectrum00234.asd" 400 0.016
"143518" "Spectrum00234.asd" 401 0.016
"143519" "Spectrum00234.asd" 402 0.016
"143520" "Spectrum00234.asd" 403 0.016
"143521" "Spectrum00234.asd" 404 0.014
"143522" "Spectrum00234.asd" 405 0.011
"143523" "Spectrum00234.asd" 406 0.012
"143524" "Spectrum00234.asd" 407 0.015
"143525" "Spectrum00234.asd" 408 0.016
"143526" "Spectrum00234.asd" 409 0.014
"143527" "Spectrum00234.asd" 410 0.012
"143528" "Spectrum00234.asd" 411 0.014
"143529" "Spectrum00234.asd" 412 0.017
"143530" "Spectrum00234.asd" 413 0.018
"143531" "Spectrum00234.asd" 414 0.018
"143532" "Spectrum00234.asd" 415 0.018
"143533" "Spectrum00234.asd" 416 0.018
"143534" "Spectrum00234.asd" 417 0.017
"143535" "Spectrum00234.asd" 418 0.015
"143536" "Spectrum00234.asd" 419 0.015
"143537" "Spectrum00234.asd" 420 0.017
"143538" "Spectrum00234.asd" 421 0.015
"143539" "Spectrum00234.asd" 422 0.015
"143540" "Spectrum00234.asd" 423 0.017
"143541" "Spectrum00234.asd" 424 0.018
"143542" "Spectrum00234.asd" 425 0.018
"143543" "Spectrum00234.asd" 426 0.017
"143544" "Spectrum00234.asd" 427 0.016
"143545" "Spectrum00234.asd" 428 0.016
"143546" "Spectrum00234.asd" 429 0.017
"143547" "Spectrum00234.asd" 430 0.018
"143548" "Spectrum00234.asd" 431 0.019
"143549" "Spectrum00234.asd" 432 0.017
"143550" "Spectrum00234.asd" 433 0.015
"143551" "Spectrum00234.asd" 434 0.018
"143552" "Spectrum00234.asd" 435 0.018
"143553" "Spectrum00234.asd" 436 0.015
"143554" "Spectrum00234.asd" 437 0.017
"143555" "Spectrum00234.asd" 438 0.019
"143556" "Spectrum00234.asd" 439 0.018
"143557" "Spectrum00234.asd" 440 0.017
"143558" "Spectrum00234.asd" 441 0.017
"143559" "Spectrum00234.asd" 442 0.016
"143560" "Spectrum00234.asd" 443 0.016
"143561" "Spectrum00234.asd" 444 0.017
"143562" "Spectrum00234.asd" 445 0.017
"143563" "Spectrum00234.asd" 446 0.018
"143564" "Spectrum00234.asd" 447 0.018
"143565" "Spectrum00234.asd" 448 0.017
"143566" "Spectrum00234.asd" 449 0.017
"143567" "Spectrum00234.asd" 450 0.017
"143568" "Spectrum00234.asd" 451 0.018
"143569" "Spectrum00234.asd" 452 0.018
"143570" "Spectrum00234.asd" 453 0.018
"143571" "Spectrum00234.asd" 454 0.019
"143572" "Spectrum00234.asd" 455 0.019
"143573" "Spectrum00234.asd" 456 0.019
"143574" "Spectrum00234.asd" 457 0.019
"143575" "Spectrum00234.asd" 458 0.02
"143576" "Spectrum00234.asd" 459 0.019
"143577" "Spectrum00234.asd" 460 0.018
"143578" "Spectrum00234.asd" 461 0.018
"143579" "Spectrum00234.asd" 462 0.018
"143580" "Spectrum00234.asd" 463 0.018
"143581" "Spectrum00234.asd" 464 0.019
"143582" "Spectrum00234.asd" 465 0.021
"143583" "Spectrum00234.asd" 466 0.02
"143584" "Spectrum00234.asd" 467 0.019
"143585" "Spectrum00234.asd" 468 0.019
"143586" "Spectrum00234.asd" 469 0.018
"143587" "Spectrum00234.asd" 470 0.018
"143588" "Spectrum00234.asd" 471 0.019
"143589" "Spectrum00234.asd" 472 0.019
"143590" "Spectrum00234.asd" 473 0.019
"143591" "Spectrum00234.asd" 474 0.019
"143592" "Spectrum00234.asd" 475 0.02
"143593" "Spectrum00234.asd" 476 0.019
"143594" "Spectrum00234.asd" 477 0.019
"143595" "Spectrum00234.asd" 478 0.019
"143596" "Spectrum00234.asd" 479 0.02
"143597" "Spectrum00234.asd" 480 0.02
"143598" "Spectrum00234.asd" 481 0.019
"143599" "Spectrum00234.asd" 482 0.019
"143600" "Spectrum00234.asd" 483 0.02
"143601" "Spectrum00234.asd" 484 0.021
"143602" "Spectrum00234.asd" 485 0.021
"143603" "Spectrum00234.asd" 486 0.021
"143604" "Spectrum00234.asd" 487 0.022
"143605" "Spectrum00234.asd" 488 0.022
"143606" "Spectrum00234.asd" 489 0.022
"143607" "Spectrum00234.asd" 490 0.02
"143608" "Spectrum00234.asd" 491 0.02
"143609" "Spectrum00234.asd" 492 0.021
"143610" "Spectrum00234.asd" 493 0.023
