"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"21780" "Spectrum00030.asd" 325 0.011
"21781" "Spectrum00030.asd" 326 0.018
"21782" "Spectrum00030.asd" 327 0.017
"21783" "Spectrum00030.asd" 328 0.013
"21784" "Spectrum00030.asd" 329 0.013
"21785" "Spectrum00030.asd" 330 0.018
"21786" "Spectrum00030.asd" 331 0.024
"21787" "Spectrum00030.asd" 332 0.019
"21788" "Spectrum00030.asd" 333 0.014
"21789" "Spectrum00030.asd" 334 0.018
"21790" "Spectrum00030.asd" 335 0.026
"21791" "Spectrum00030.asd" 336 0.032
"21792" "Spectrum00030.asd" 337 0.02
"21793" "Spectrum00030.asd" 338 0.011
"21794" "Spectrum00030.asd" 339 0.012
"21795" "Spectrum00030.asd" 340 0.012
"21796" "Spectrum00030.asd" 341 0.014
"21797" "Spectrum00030.asd" 342 0.022
"21798" "Spectrum00030.asd" 343 0.02
"21799" "Spectrum00030.asd" 344 0.013
"21800" "Spectrum00030.asd" 345 0.026
"21801" "Spectrum00030.asd" 346 0.026
"21802" "Spectrum00030.asd" 347 0.008
"21803" "Spectrum00030.asd" 348 0.011
"21804" "Spectrum00030.asd" 349 0.023
"21805" "Spectrum00030.asd" 350 0.024
"21806" "Spectrum00030.asd" 351 0.021
"21807" "Spectrum00030.asd" 352 0.016
"21808" "Spectrum00030.asd" 353 0.004
"21809" "Spectrum00030.asd" 354 0.008
"21810" "Spectrum00030.asd" 355 0.034
"21811" "Spectrum00030.asd" 356 0.029
"21812" "Spectrum00030.asd" 357 0.008
"21813" "Spectrum00030.asd" 358 0.009
"21814" "Spectrum00030.asd" 359 0.018
"21815" "Spectrum00030.asd" 360 0.026
"21816" "Spectrum00030.asd" 361 0.015
"21817" "Spectrum00030.asd" 362 0.006
"21818" "Spectrum00030.asd" 363 0.014
"21819" "Spectrum00030.asd" 364 0.017
"21820" "Spectrum00030.asd" 365 0.015
"21821" "Spectrum00030.asd" 366 0.012
"21822" "Spectrum00030.asd" 367 0.011
"21823" "Spectrum00030.asd" 368 0.016
"21824" "Spectrum00030.asd" 369 0.019
"21825" "Spectrum00030.asd" 370 0.018
"21826" "Spectrum00030.asd" 371 0.012
"21827" "Spectrum00030.asd" 372 0.005
"21828" "Spectrum00030.asd" 373 0.002
"21829" "Spectrum00030.asd" 374 0.007
"21830" "Spectrum00030.asd" 375 0.014
"21831" "Spectrum00030.asd" 376 0.019
"21832" "Spectrum00030.asd" 377 0.019
"21833" "Spectrum00030.asd" 378 0.016
"21834" "Spectrum00030.asd" 379 0.015
"21835" "Spectrum00030.asd" 380 0.013
"21836" "Spectrum00030.asd" 381 0.011
"21837" "Spectrum00030.asd" 382 0.011
"21838" "Spectrum00030.asd" 383 0.012
"21839" "Spectrum00030.asd" 384 0.017
"21840" "Spectrum00030.asd" 385 0.017
"21841" "Spectrum00030.asd" 386 0.014
"21842" "Spectrum00030.asd" 387 0.014
"21843" "Spectrum00030.asd" 388 0.014
"21844" "Spectrum00030.asd" 389 0.015
"21845" "Spectrum00030.asd" 390 0.012
"21846" "Spectrum00030.asd" 391 0.01
"21847" "Spectrum00030.asd" 392 0.013
"21848" "Spectrum00030.asd" 393 0.014
"21849" "Spectrum00030.asd" 394 0.013
"21850" "Spectrum00030.asd" 395 0.014
"21851" "Spectrum00030.asd" 396 0.015
"21852" "Spectrum00030.asd" 397 0.016
"21853" "Spectrum00030.asd" 398 0.015
"21854" "Spectrum00030.asd" 399 0.013
"21855" "Spectrum00030.asd" 400 0.012
"21856" "Spectrum00030.asd" 401 0.012
"21857" "Spectrum00030.asd" 402 0.012
"21858" "Spectrum00030.asd" 403 0.013
"21859" "Spectrum00030.asd" 404 0.013
"21860" "Spectrum00030.asd" 405 0.011
"21861" "Spectrum00030.asd" 406 0.013
"21862" "Spectrum00030.asd" 407 0.017
"21863" "Spectrum00030.asd" 408 0.014
"21864" "Spectrum00030.asd" 409 0.012
"21865" "Spectrum00030.asd" 410 0.013
"21866" "Spectrum00030.asd" 411 0.014
"21867" "Spectrum00030.asd" 412 0.015
"21868" "Spectrum00030.asd" 413 0.017
"21869" "Spectrum00030.asd" 414 0.017
"21870" "Spectrum00030.asd" 415 0.015
"21871" "Spectrum00030.asd" 416 0.017
"21872" "Spectrum00030.asd" 417 0.019
"21873" "Spectrum00030.asd" 418 0.018
"21874" "Spectrum00030.asd" 419 0.018
"21875" "Spectrum00030.asd" 420 0.018
"21876" "Spectrum00030.asd" 421 0.016
"21877" "Spectrum00030.asd" 422 0.014
"21878" "Spectrum00030.asd" 423 0.016
"21879" "Spectrum00030.asd" 424 0.017
"21880" "Spectrum00030.asd" 425 0.018
"21881" "Spectrum00030.asd" 426 0.018
"21882" "Spectrum00030.asd" 427 0.018
"21883" "Spectrum00030.asd" 428 0.016
"21884" "Spectrum00030.asd" 429 0.016
"21885" "Spectrum00030.asd" 430 0.017
"21886" "Spectrum00030.asd" 431 0.02
"21887" "Spectrum00030.asd" 432 0.02
"21888" "Spectrum00030.asd" 433 0.018
"21889" "Spectrum00030.asd" 434 0.017
"21890" "Spectrum00030.asd" 435 0.017
"21891" "Spectrum00030.asd" 436 0.019
"21892" "Spectrum00030.asd" 437 0.02
"21893" "Spectrum00030.asd" 438 0.02
