"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"36800" "Spectrum00053.asd" 325 0.021
"36801" "Spectrum00053.asd" 326 0.031
"36802" "Spectrum00053.asd" 327 0.028
"36803" "Spectrum00053.asd" 328 0.021
"36804" "Spectrum00053.asd" 329 0.023
"36805" "Spectrum00053.asd" 330 0.027
"36806" "Spectrum00053.asd" 331 0.028
"36807" "Spectrum00053.asd" 332 0.021
"36808" "Spectrum00053.asd" 333 0.015
"36809" "Spectrum00053.asd" 334 0.014
"36810" "Spectrum00053.asd" 335 0.025
"36811" "Spectrum00053.asd" 336 0.037
"36812" "Spectrum00053.asd" 337 0.03
"36813" "Spectrum00053.asd" 338 0.027
"36814" "Spectrum00053.asd" 339 0.032
"36815" "Spectrum00053.asd" 340 0.034
"36816" "Spectrum00053.asd" 341 0.029
"36817" "Spectrum00053.asd" 342 0.015
"36818" "Spectrum00053.asd" 343 0.008
"36819" "Spectrum00053.asd" 344 0.013
"36820" "Spectrum00053.asd" 345 0.034
"36821" "Spectrum00053.asd" 346 0.04
"36822" "Spectrum00053.asd" 347 0.024
"36823" "Spectrum00053.asd" 348 0.024
"36824" "Spectrum00053.asd" 349 0.028
"36825" "Spectrum00053.asd" 350 0.021
"36826" "Spectrum00053.asd" 351 0.014
"36827" "Spectrum00053.asd" 352 0.01
"36828" "Spectrum00053.asd" 353 0.007
"36829" "Spectrum00053.asd" 354 0.013
"36830" "Spectrum00053.asd" 355 0.028
"36831" "Spectrum00053.asd" 356 0.031
"36832" "Spectrum00053.asd" 357 0.023
"36833" "Spectrum00053.asd" 358 0.011
"36834" "Spectrum00053.asd" 359 0.012
"36835" "Spectrum00053.asd" 360 0.023
"36836" "Spectrum00053.asd" 361 0.018
"36837" "Spectrum00053.asd" 362 0.01
"36838" "Spectrum00053.asd" 363 0.01
"36839" "Spectrum00053.asd" 364 0.016
"36840" "Spectrum00053.asd" 365 0.022
"36841" "Spectrum00053.asd" 366 0.017
"36842" "Spectrum00053.asd" 367 0.015
"36843" "Spectrum00053.asd" 368 0.021
"36844" "Spectrum00053.asd" 369 0.02
"36845" "Spectrum00053.asd" 370 0.016
"36846" "Spectrum00053.asd" 371 0.011
"36847" "Spectrum00053.asd" 372 0.01
"36848" "Spectrum00053.asd" 373 0.013
"36849" "Spectrum00053.asd" 374 0.018
"36850" "Spectrum00053.asd" 375 0.021
"36851" "Spectrum00053.asd" 376 0.02
"36852" "Spectrum00053.asd" 377 0.018
"36853" "Spectrum00053.asd" 378 0.015
"36854" "Spectrum00053.asd" 379 0.013
"36855" "Spectrum00053.asd" 380 0.013
"36856" "Spectrum00053.asd" 381 0.017
"36857" "Spectrum00053.asd" 382 0.017
"36858" "Spectrum00053.asd" 383 0.015
"36859" "Spectrum00053.asd" 384 0.014
"36860" "Spectrum00053.asd" 385 0.017
"36861" "Spectrum00053.asd" 386 0.019
"36862" "Spectrum00053.asd" 387 0.017
"36863" "Spectrum00053.asd" 388 0.015
"36864" "Spectrum00053.asd" 389 0.014
"36865" "Spectrum00053.asd" 390 0.014
"36866" "Spectrum00053.asd" 391 0.016
"36867" "Spectrum00053.asd" 392 0.019
"36868" "Spectrum00053.asd" 393 0.019
"36869" "Spectrum00053.asd" 394 0.017
"36870" "Spectrum00053.asd" 395 0.019
"36871" "Spectrum00053.asd" 396 0.019
"36872" "Spectrum00053.asd" 397 0.016
"36873" "Spectrum00053.asd" 398 0.015
"36874" "Spectrum00053.asd" 399 0.017
"36875" "Spectrum00053.asd" 400 0.018
"36876" "Spectrum00053.asd" 401 0.018
"36877" "Spectrum00053.asd" 402 0.018
"36878" "Spectrum00053.asd" 403 0.018
"36879" "Spectrum00053.asd" 404 0.018
"36880" "Spectrum00053.asd" 405 0.015
"36881" "Spectrum00053.asd" 406 0.016
"36882" "Spectrum00053.asd" 407 0.02
"36883" "Spectrum00053.asd" 408 0.017
"36884" "Spectrum00053.asd" 409 0.014
"36885" "Spectrum00053.asd" 410 0.013
"36886" "Spectrum00053.asd" 411 0.014
"36887" "Spectrum00053.asd" 412 0.016
"36888" "Spectrum00053.asd" 413 0.017
"36889" "Spectrum00053.asd" 414 0.019
"36890" "Spectrum00053.asd" 415 0.022
"36891" "Spectrum00053.asd" 416 0.021
"36892" "Spectrum00053.asd" 417 0.018
"36893" "Spectrum00053.asd" 418 0.017
"36894" "Spectrum00053.asd" 419 0.018
"36895" "Spectrum00053.asd" 420 0.02
"36896" "Spectrum00053.asd" 421 0.019
"36897" "Spectrum00053.asd" 422 0.019
"36898" "Spectrum00053.asd" 423 0.022
"36899" "Spectrum00053.asd" 424 0.023
"36900" "Spectrum00053.asd" 425 0.022
"36901" "Spectrum00053.asd" 426 0.02
"36902" "Spectrum00053.asd" 427 0.02
"36903" "Spectrum00053.asd" 428 0.02
"36904" "Spectrum00053.asd" 429 0.02
"36905" "Spectrum00053.asd" 430 0.021
"36906" "Spectrum00053.asd" 431 0.026
"36907" "Spectrum00053.asd" 432 0.025
"36908" "Spectrum00053.asd" 433 0.022
