"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"108896" "Spectrum00170.asd" 325 0.026
"108897" "Spectrum00170.asd" 326 0.033
"108898" "Spectrum00170.asd" 327 0.038
"108899" "Spectrum00170.asd" 328 0.039
"108900" "Spectrum00170.asd" 329 0.037
"108901" "Spectrum00170.asd" 330 0.041
"108902" "Spectrum00170.asd" 331 0.048
"108903" "Spectrum00170.asd" 332 0.038
"108904" "Spectrum00170.asd" 333 0.031
"108905" "Spectrum00170.asd" 334 0.037
"108906" "Spectrum00170.asd" 335 0.042
"108907" "Spectrum00170.asd" 336 0.045
"108908" "Spectrum00170.asd" 337 0.046
"108909" "Spectrum00170.asd" 338 0.04
"108910" "Spectrum00170.asd" 339 0.03
"108911" "Spectrum00170.asd" 340 0.031
"108912" "Spectrum00170.asd" 341 0.036
"108913" "Spectrum00170.asd" 342 0.034
"108914" "Spectrum00170.asd" 343 0.032
"108915" "Spectrum00170.asd" 344 0.032
"108916" "Spectrum00170.asd" 345 0.041
"108917" "Spectrum00170.asd" 346 0.041
"108918" "Spectrum00170.asd" 347 0.029
"108919" "Spectrum00170.asd" 348 0.035
"108920" "Spectrum00170.asd" 349 0.044
"108921" "Spectrum00170.asd" 350 0.037
"108922" "Spectrum00170.asd" 351 0.03
"108923" "Spectrum00170.asd" 352 0.028
"108924" "Spectrum00170.asd" 353 0.03
"108925" "Spectrum00170.asd" 354 0.034
"108926" "Spectrum00170.asd" 355 0.037
"108927" "Spectrum00170.asd" 356 0.035
"108928" "Spectrum00170.asd" 357 0.032
"108929" "Spectrum00170.asd" 358 0.029
"108930" "Spectrum00170.asd" 359 0.028
"108931" "Spectrum00170.asd" 360 0.025
"108932" "Spectrum00170.asd" 361 0.015
"108933" "Spectrum00170.asd" 362 0.01
"108934" "Spectrum00170.asd" 363 0.02
"108935" "Spectrum00170.asd" 364 0.025
"108936" "Spectrum00170.asd" 365 0.025
"108937" "Spectrum00170.asd" 366 0.026
"108938" "Spectrum00170.asd" 367 0.024
"108939" "Spectrum00170.asd" 368 0.017
"108940" "Spectrum00170.asd" 369 0.019
"108941" "Spectrum00170.asd" 370 0.021
"108942" "Spectrum00170.asd" 371 0.015
"108943" "Spectrum00170.asd" 372 0.01
"108944" "Spectrum00170.asd" 373 0.009
"108945" "Spectrum00170.asd" 374 0.01
"108946" "Spectrum00170.asd" 375 0.013
"108947" "Spectrum00170.asd" 376 0.018
"108948" "Spectrum00170.asd" 377 0.019
"108949" "Spectrum00170.asd" 378 0.019
"108950" "Spectrum00170.asd" 379 0.019
"108951" "Spectrum00170.asd" 380 0.017
"108952" "Spectrum00170.asd" 381 0.013
"108953" "Spectrum00170.asd" 382 0.016
"108954" "Spectrum00170.asd" 383 0.02
"108955" "Spectrum00170.asd" 384 0.018
"108956" "Spectrum00170.asd" 385 0.015
"108957" "Spectrum00170.asd" 386 0.014
"108958" "Spectrum00170.asd" 387 0.014
"108959" "Spectrum00170.asd" 388 0.016
"108960" "Spectrum00170.asd" 389 0.019
"108961" "Spectrum00170.asd" 390 0.015
"108962" "Spectrum00170.asd" 391 0.011
"108963" "Spectrum00170.asd" 392 0.015
"108964" "Spectrum00170.asd" 393 0.018
"108965" "Spectrum00170.asd" 394 0.018
"108966" "Spectrum00170.asd" 395 0.016
"108967" "Spectrum00170.asd" 396 0.014
"108968" "Spectrum00170.asd" 397 0.013
"108969" "Spectrum00170.asd" 398 0.011
"108970" "Spectrum00170.asd" 399 0.01
"108971" "Spectrum00170.asd" 400 0.013
"108972" "Spectrum00170.asd" 401 0.013
"108973" "Spectrum00170.asd" 402 0.012
"108974" "Spectrum00170.asd" 403 0.014
"108975" "Spectrum00170.asd" 404 0.015
"108976" "Spectrum00170.asd" 405 0.012
"108977" "Spectrum00170.asd" 406 0.013
"108978" "Spectrum00170.asd" 407 0.015
"108979" "Spectrum00170.asd" 408 0.013
"108980" "Spectrum00170.asd" 409 0.012
"108981" "Spectrum00170.asd" 410 0.012
"108982" "Spectrum00170.asd" 411 0.015
"108983" "Spectrum00170.asd" 412 0.016
"108984" "Spectrum00170.asd" 413 0.014
"108985" "Spectrum00170.asd" 414 0.013
"108986" "Spectrum00170.asd" 415 0.015
"108987" "Spectrum00170.asd" 416 0.016
"108988" "Spectrum00170.asd" 417 0.016
"108989" "Spectrum00170.asd" 418 0.014
"108990" "Spectrum00170.asd" 419 0.014
"108991" "Spectrum00170.asd" 420 0.016
"108992" "Spectrum00170.asd" 421 0.013
"108993" "Spectrum00170.asd" 422 0.013
"108994" "Spectrum00170.asd" 423 0.017
"108995" "Spectrum00170.asd" 424 0.017
"108996" "Spectrum00170.asd" 425 0.016
"108997" "Spectrum00170.asd" 426 0.015
"108998" "Spectrum00170.asd" 427 0.015
"108999" "Spectrum00170.asd" 428 0.016
"109000" "Spectrum00170.asd" 429 0.015
"109001" "Spectrum00170.asd" 430 0.017
"109002" "Spectrum00170.asd" 431 0.02
"109003" "Spectrum00170.asd" 432 0.018
"109004" "Spectrum00170.asd" 433 0.015
"109005" "Spectrum00170.asd" 434 0.015
"109006" "Spectrum00170.asd" 435 0.015
"109007" "Spectrum00170.asd" 436 0.016
"109008" "Spectrum00170.asd" 437 0.017
"109009" "Spectrum00170.asd" 438 0.018
"109010" "Spectrum00170.asd" 439 0.017
"109011" "Spectrum00170.asd" 440 0.016
"109012" "Spectrum00170.asd" 441 0.016
"109013" "Spectrum00170.asd" 442 0.016
"109014" "Spectrum00170.asd" 443 0.015
"109015" "Spectrum00170.asd" 444 0.016
"109016" "Spectrum00170.asd" 445 0.017
"109017" "Spectrum00170.asd" 446 0.017
"109018" "Spectrum00170.asd" 447 0.017
"109019" "Spectrum00170.asd" 448 0.017
"109020" "Spectrum00170.asd" 449 0.018
"109021" "Spectrum00170.asd" 450 0.017
"109022" "Spectrum00170.asd" 451 0.016
"109023" "Spectrum00170.asd" 452 0.016
"109024" "Spectrum00170.asd" 453 0.016
"109025" "Spectrum00170.asd" 454 0.017
"109026" "Spectrum00170.asd" 455 0.019
"109027" "Spectrum00170.asd" 456 0.019
"109028" "Spectrum00170.asd" 457 0.019
"109029" "Spectrum00170.asd" 458 0.019
"109030" "Spectrum00170.asd" 459 0.018
"109031" "Spectrum00170.asd" 460 0.017
"109032" "Spectrum00170.asd" 461 0.017
"109033" "Spectrum00170.asd" 462 0.017
"109034" "Spectrum00170.asd" 463 0.018
"109035" "Spectrum00170.asd" 464 0.019
"109036" "Spectrum00170.asd" 465 0.02
"109037" "Spectrum00170.asd" 466 0.019
"109038" "Spectrum00170.asd" 467 0.018
"109039" "Spectrum00170.asd" 468 0.018
"109040" "Spectrum00170.asd" 469 0.018
"109041" "Spectrum00170.asd" 470 0.018
"109042" "Spectrum00170.asd" 471 0.019
"109043" "Spectrum00170.asd" 472 0.019
"109044" "Spectrum00170.asd" 473 0.018
"109045" "Spectrum00170.asd" 474 0.018
"109046" "Spectrum00170.asd" 475 0.019
"109047" "Spectrum00170.asd" 476 0.019
"109048" "Spectrum00170.asd" 477 0.018
"109049" "Spectrum00170.asd" 478 0.018
"109050" "Spectrum00170.asd" 479 0.019
"109051" "Spectrum00170.asd" 480 0.019
"109052" "Spectrum00170.asd" 481 0.02
"109053" "Spectrum00170.asd" 482 0.021
"109054" "Spectrum00170.asd" 483 0.021
"109055" "Spectrum00170.asd" 484 0.021
"109056" "Spectrum00170.asd" 485 0.02
"109057" "Spectrum00170.asd" 486 0.02
"109058" "Spectrum00170.asd" 487 0.02
"109059" "Spectrum00170.asd" 488 0.021
"109060" "Spectrum00170.asd" 489 0.021
"109061" "Spectrum00170.asd" 490 0.021
"109062" "Spectrum00170.asd" 491 0.021
"109063" "Spectrum00170.asd" 492 0.022
"109064" "Spectrum00170.asd" 493 0.023
"109065" "Spectrum00170.asd" 494 0.023
"109066" "Spectrum00170.asd" 495 0.023
"109067" "Spectrum00170.asd" 496 0.024
"109068" "Spectrum00170.asd" 497 0.024
"109069" "Spectrum00170.asd" 498 0.024
"109070" "Spectrum00170.asd" 499 0.024
"109071" "Spectrum00170.asd" 500 0.025
"109072" "Spectrum00170.asd" 501 0.026
"109073" "Spectrum00170.asd" 502 0.027
"109074" "Spectrum00170.asd" 503 0.028
"109075" "Spectrum00170.asd" 504 0.029
"109076" "Spectrum00170.asd" 505 0.031
"109077" "Spectrum00170.asd" 506 0.033
"109078" "Spectrum00170.asd" 507 0.035
"109079" "Spectrum00170.asd" 508 0.037
"109080" "Spectrum00170.asd" 509 0.039
"109081" "Spectrum00170.asd" 510 0.041
"109082" "Spectrum00170.asd" 511 0.042
"109083" "Spectrum00170.asd" 512 0.044
"109084" "Spectrum00170.asd" 513 0.047
"109085" "Spectrum00170.asd" 514 0.049
"109086" "Spectrum00170.asd" 515 0.05
"109087" "Spectrum00170.asd" 516 0.052
"109088" "Spectrum00170.asd" 517 0.056
"109089" "Spectrum00170.asd" 518 0.059
"109090" "Spectrum00170.asd" 519 0.062
"109091" "Spectrum00170.asd" 520 0.064
"109092" "Spectrum00170.asd" 521 0.068
"109093" "Spectrum00170.asd" 522 0.071
"109094" "Spectrum00170.asd" 523 0.071
"109095" "Spectrum00170.asd" 524 0.073
"109096" "Spectrum00170.asd" 525 0.076
"109097" "Spectrum00170.asd" 526 0.082
"109098" "Spectrum00170.asd" 527 0.085
"109099" "Spectrum00170.asd" 528 0.085
"109100" "Spectrum00170.asd" 529 0.087
"109101" "Spectrum00170.asd" 530 0.089
"109102" "Spectrum00170.asd" 531 0.092
"109103" "Spectrum00170.asd" 532 0.094
