"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"142691" "Spectrum00233.asd" 325 0.027
"142692" "Spectrum00233.asd" 326 0.038
"142693" "Spectrum00233.asd" 327 0.035
"142694" "Spectrum00233.asd" 328 0.031
"142695" "Spectrum00233.asd" 329 0.039
"142696" "Spectrum00233.asd" 330 0.047
"142697" "Spectrum00233.asd" 331 0.047
"142698" "Spectrum00233.asd" 332 0.031
"142699" "Spectrum00233.asd" 333 0.027
"142700" "Spectrum00233.asd" 334 0.047
"142701" "Spectrum00233.asd" 335 0.044
"142702" "Spectrum00233.asd" 336 0.032
"142703" "Spectrum00233.asd" 337 0.04
"142704" "Spectrum00233.asd" 338 0.046
"142705" "Spectrum00233.asd" 339 0.043
"142706" "Spectrum00233.asd" 340 0.034
"142707" "Spectrum00233.asd" 341 0.031
"142708" "Spectrum00233.asd" 342 0.046
"142709" "Spectrum00233.asd" 343 0.042
"142710" "Spectrum00233.asd" 344 0.029
"142711" "Spectrum00233.asd" 345 0.049
"142712" "Spectrum00233.asd" 346 0.06
"142713" "Spectrum00233.asd" 347 0.048
"142714" "Spectrum00233.asd" 348 0.04
"142715" "Spectrum00233.asd" 349 0.036
"142716" "Spectrum00233.asd" 350 0.032
"142717" "Spectrum00233.asd" 351 0.028
"142718" "Spectrum00233.asd" 352 0.024
"142719" "Spectrum00233.asd" 353 0.022
"142720" "Spectrum00233.asd" 354 0.031
"142721" "Spectrum00233.asd" 355 0.048
"142722" "Spectrum00233.asd" 356 0.044
"142723" "Spectrum00233.asd" 357 0.029
"142724" "Spectrum00233.asd" 358 0.027
"142725" "Spectrum00233.asd" 359 0.03
"142726" "Spectrum00233.asd" 360 0.032
"142727" "Spectrum00233.asd" 361 0.022
"142728" "Spectrum00233.asd" 362 0.014
"142729" "Spectrum00233.asd" 363 0.019
"142730" "Spectrum00233.asd" 364 0.025
"142731" "Spectrum00233.asd" 365 0.029
"142732" "Spectrum00233.asd" 366 0.028
"142733" "Spectrum00233.asd" 367 0.025
"142734" "Spectrum00233.asd" 368 0.022
"142735" "Spectrum00233.asd" 369 0.024
"142736" "Spectrum00233.asd" 370 0.024
"142737" "Spectrum00233.asd" 371 0.015
