"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"24784" "Spectrum00034.asd" 325 0.012
"24785" "Spectrum00034.asd" 326 0.03
"24786" "Spectrum00034.asd" 327 0.023
"24787" "Spectrum00034.asd" 328 0.013
"24788" "Spectrum00034.asd" 329 0.026
"24789" "Spectrum00034.asd" 330 0.036
"24790" "Spectrum00034.asd" 331 0.038
"24791" "Spectrum00034.asd" 332 0.027
"24792" "Spectrum00034.asd" 333 0.019
"24793" "Spectrum00034.asd" 334 0.025
"24794" "Spectrum00034.asd" 335 0.031
"24795" "Spectrum00034.asd" 336 0.033
"24796" "Spectrum00034.asd" 337 0.032
"24797" "Spectrum00034.asd" 338 0.03
"24798" "Spectrum00034.asd" 339 0.026
"24799" "Spectrum00034.asd" 340 0.014
"24800" "Spectrum00034.asd" 341 0.01
"24801" "Spectrum00034.asd" 342 0.026
"24802" "Spectrum00034.asd" 343 0.025
"24803" "Spectrum00034.asd" 344 0.013
"24804" "Spectrum00034.asd" 345 0.03
"24805" "Spectrum00034.asd" 346 0.041
"24806" "Spectrum00034.asd" 347 0.034
"24807" "Spectrum00034.asd" 348 0.028
"24808" "Spectrum00034.asd" 349 0.028
"24809" "Spectrum00034.asd" 350 0.038
"24810" "Spectrum00034.asd" 351 0.038
"24811" "Spectrum00034.asd" 352 0.028
"24812" "Spectrum00034.asd" 353 0.025
"24813" "Spectrum00034.asd" 354 0.029
"24814" "Spectrum00034.asd" 355 0.037
"24815" "Spectrum00034.asd" 356 0.037
"24816" "Spectrum00034.asd" 357 0.031
"24817" "Spectrum00034.asd" 358 0.032
"24818" "Spectrum00034.asd" 359 0.032
"24819" "Spectrum00034.asd" 360 0.029
"24820" "Spectrum00034.asd" 361 0.018
"24821" "Spectrum00034.asd" 362 0.012
"24822" "Spectrum00034.asd" 363 0.017
"24823" "Spectrum00034.asd" 364 0.024
"24824" "Spectrum00034.asd" 365 0.028
"24825" "Spectrum00034.asd" 366 0.025
"24826" "Spectrum00034.asd" 367 0.023
"24827" "Spectrum00034.asd" 368 0.024
"24828" "Spectrum00034.asd" 369 0.024
"24829" "Spectrum00034.asd" 370 0.023
"24830" "Spectrum00034.asd" 371 0.02
"24831" "Spectrum00034.asd" 372 0.018
"24832" "Spectrum00034.asd" 373 0.018
"24833" "Spectrum00034.asd" 374 0.02
"24834" "Spectrum00034.asd" 375 0.023
"24835" "Spectrum00034.asd" 376 0.026
"24836" "Spectrum00034.asd" 377 0.027
"24837" "Spectrum00034.asd" 378 0.027
"24838" "Spectrum00034.asd" 379 0.026
"24839" "Spectrum00034.asd" 380 0.026
"24840" "Spectrum00034.asd" 381 0.028
"24841" "Spectrum00034.asd" 382 0.026
"24842" "Spectrum00034.asd" 383 0.026
"24843" "Spectrum00034.asd" 384 0.03
"24844" "Spectrum00034.asd" 385 0.031
"24845" "Spectrum00034.asd" 386 0.028
"24846" "Spectrum00034.asd" 387 0.025
"24847" "Spectrum00034.asd" 388 0.025
"24848" "Spectrum00034.asd" 389 0.029
"24849" "Spectrum00034.asd" 390 0.028
"24850" "Spectrum00034.asd" 391 0.025
"24851" "Spectrum00034.asd" 392 0.026
"24852" "Spectrum00034.asd" 393 0.027
"24853" "Spectrum00034.asd" 394 0.027
"24854" "Spectrum00034.asd" 395 0.028
"24855" "Spectrum00034.asd" 396 0.028
"24856" "Spectrum00034.asd" 397 0.028
"24857" "Spectrum00034.asd" 398 0.028
"24858" "Spectrum00034.asd" 399 0.027
"24859" "Spectrum00034.asd" 400 0.027
"24860" "Spectrum00034.asd" 401 0.028
"24861" "Spectrum00034.asd" 402 0.028
"24862" "Spectrum00034.asd" 403 0.027
"24863" "Spectrum00034.asd" 404 0.025
"24864" "Spectrum00034.asd" 405 0.024
"24865" "Spectrum00034.asd" 406 0.027
"24866" "Spectrum00034.asd" 407 0.03
"24867" "Spectrum00034.asd" 408 0.029
"24868" "Spectrum00034.asd" 409 0.028
