"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"146446" "Spectrum00259.asd" 325 0.035
"146447" "Spectrum00259.asd" 326 0.034
"146448" "Spectrum00259.asd" 327 0.03
"146449" "Spectrum00259.asd" 328 0.029
"146450" "Spectrum00259.asd" 329 0.042
"146451" "Spectrum00259.asd" 330 0.046
"146452" "Spectrum00259.asd" 331 0.039
"146453" "Spectrum00259.asd" 332 0.027
"146454" "Spectrum00259.asd" 333 0.025
"146455" "Spectrum00259.asd" 334 0.039
"146456" "Spectrum00259.asd" 335 0.042
"146457" "Spectrum00259.asd" 336 0.038
"146458" "Spectrum00259.asd" 337 0.038
"146459" "Spectrum00259.asd" 338 0.039
"146460" "Spectrum00259.asd" 339 0.037
"146461" "Spectrum00259.asd" 340 0.027
"146462" "Spectrum00259.asd" 341 0.02
"146463" "Spectrum00259.asd" 342 0.026
"146464" "Spectrum00259.asd" 343 0.029
"146465" "Spectrum00259.asd" 344 0.033
"146466" "Spectrum00259.asd" 345 0.052
"146467" "Spectrum00259.asd" 346 0.056
"146468" "Spectrum00259.asd" 347 0.039
"146469" "Spectrum00259.asd" 348 0.037
"146470" "Spectrum00259.asd" 349 0.04
"146471" "Spectrum00259.asd" 350 0.033
"146472" "Spectrum00259.asd" 351 0.025
"146473" "Spectrum00259.asd" 352 0.019
"146474" "Spectrum00259.asd" 353 0.029
"146475" "Spectrum00259.asd" 354 0.038
"146476" "Spectrum00259.asd" 355 0.036
"146477" "Spectrum00259.asd" 356 0.024
"146478" "Spectrum00259.asd" 357 0.015
"146479" "Spectrum00259.asd" 358 0.028
"146480" "Spectrum00259.asd" 359 0.036
"146481" "Spectrum00259.asd" 360 0.031
"146482" "Spectrum00259.asd" 361 0.023
"146483" "Spectrum00259.asd" 362 0.019
"146484" "Spectrum00259.asd" 363 0.026
"146485" "Spectrum00259.asd" 364 0.03
"146486" "Spectrum00259.asd" 365 0.029
"146487" "Spectrum00259.asd" 366 0.024
"146488" "Spectrum00259.asd" 367 0.021
"146489" "Spectrum00259.asd" 368 0.022
"146490" "Spectrum00259.asd" 369 0.025
"146491" "Spectrum00259.asd" 370 0.025
"146492" "Spectrum00259.asd" 371 0.017
"146493" "Spectrum00259.asd" 372 0.013
"146494" "Spectrum00259.asd" 373 0.015
"146495" "Spectrum00259.asd" 374 0.019
"146496" "Spectrum00259.asd" 375 0.023
"146497" "Spectrum00259.asd" 376 0.024
"146498" "Spectrum00259.asd" 377 0.021
"146499" "Spectrum00259.asd" 378 0.017
"146500" "Spectrum00259.asd" 379 0.016
"146501" "Spectrum00259.asd" 380 0.016
"146502" "Spectrum00259.asd" 381 0.014
"146503" "Spectrum00259.asd" 382 0.014
"146504" "Spectrum00259.asd" 383 0.015
"146505" "Spectrum00259.asd" 384 0.017
"146506" "Spectrum00259.asd" 385 0.016
"146507" "Spectrum00259.asd" 386 0.014
"146508" "Spectrum00259.asd" 387 0.018
"146509" "Spectrum00259.asd" 388 0.021
"146510" "Spectrum00259.asd" 389 0.02
"146511" "Spectrum00259.asd" 390 0.018
"146512" "Spectrum00259.asd" 391 0.017
"146513" "Spectrum00259.asd" 392 0.02
"146514" "Spectrum00259.asd" 393 0.02
"146515" "Spectrum00259.asd" 394 0.017
"146516" "Spectrum00259.asd" 395 0.017
"146517" "Spectrum00259.asd" 396 0.018
"146518" "Spectrum00259.asd" 397 0.017
"146519" "Spectrum00259.asd" 398 0.016
"146520" "Spectrum00259.asd" 399 0.015
"146521" "Spectrum00259.asd" 400 0.014
"146522" "Spectrum00259.asd" 401 0.015
"146523" "Spectrum00259.asd" 402 0.018
"146524" "Spectrum00259.asd" 403 0.017
