"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"120912" "Spectrum00192.asd" 325 0.059
"120913" "Spectrum00192.asd" 326 0.056
"120914" "Spectrum00192.asd" 327 0.051
"120915" "Spectrum00192.asd" 328 0.046
"120916" "Spectrum00192.asd" 329 0.041
"120917" "Spectrum00192.asd" 330 0.045
"120918" "Spectrum00192.asd" 331 0.051
"120919" "Spectrum00192.asd" 332 0.04
"120920" "Spectrum00192.asd" 333 0.03
"120921" "Spectrum00192.asd" 334 0.034
"120922" "Spectrum00192.asd" 335 0.037
"120923" "Spectrum00192.asd" 336 0.04
"120924" "Spectrum00192.asd" 337 0.049
"120925" "Spectrum00192.asd" 338 0.047
"120926" "Spectrum00192.asd" 339 0.033
"120927" "Spectrum00192.asd" 340 0.03
"120928" "Spectrum00192.asd" 341 0.03
"120929" "Spectrum00192.asd" 342 0.028
"120930" "Spectrum00192.asd" 343 0.03
"120931" "Spectrum00192.asd" 344 0.038
"120932" "Spectrum00192.asd" 345 0.05
"120933" "Spectrum00192.asd" 346 0.053
"120934" "Spectrum00192.asd" 347 0.045
"120935" "Spectrum00192.asd" 348 0.049
"120936" "Spectrum00192.asd" 349 0.05
"120937" "Spectrum00192.asd" 350 0.025
"120938" "Spectrum00192.asd" 351 0.023
"120939" "Spectrum00192.asd" 352 0.041
"120940" "Spectrum00192.asd" 353 0.031
"120941" "Spectrum00192.asd" 354 0.028
"120942" "Spectrum00192.asd" 355 0.044
"120943" "Spectrum00192.asd" 356 0.037
"120944" "Spectrum00192.asd" 357 0.02
"120945" "Spectrum00192.asd" 358 0.028
"120946" "Spectrum00192.asd" 359 0.035
"120947" "Spectrum00192.asd" 360 0.036
"120948" "Spectrum00192.asd" 361 0.028
"120949" "Spectrum00192.asd" 362 0.022
"120950" "Spectrum00192.asd" 363 0.026
"120951" "Spectrum00192.asd" 364 0.031
"120952" "Spectrum00192.asd" 365 0.033
"120953" "Spectrum00192.asd" 366 0.028
"120954" "Spectrum00192.asd" 367 0.022
"120955" "Spectrum00192.asd" 368 0.018
"120956" "Spectrum00192.asd" 369 0.022
"120957" "Spectrum00192.asd" 370 0.026
"120958" "Spectrum00192.asd" 371 0.021
