"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"106643" "Spectrum00167.asd" 325 0.043
"106644" "Spectrum00167.asd" 326 0.036
"106645" "Spectrum00167.asd" 327 0.038
"106646" "Spectrum00167.asd" 328 0.042
"106647" "Spectrum00167.asd" 329 0.041
"106648" "Spectrum00167.asd" 330 0.038
"106649" "Spectrum00167.asd" 331 0.036
"106650" "Spectrum00167.asd" 332 0.034
"106651" "Spectrum00167.asd" 333 0.035
"106652" "Spectrum00167.asd" 334 0.038
"106653" "Spectrum00167.asd" 335 0.039
"106654" "Spectrum00167.asd" 336 0.039
"106655" "Spectrum00167.asd" 337 0.037
"106656" "Spectrum00167.asd" 338 0.034
"106657" "Spectrum00167.asd" 339 0.03
"106658" "Spectrum00167.asd" 340 0.028
"106659" "Spectrum00167.asd" 341 0.029
"106660" "Spectrum00167.asd" 342 0.035
"106661" "Spectrum00167.asd" 343 0.038
"106662" "Spectrum00167.asd" 344 0.04
"106663" "Spectrum00167.asd" 345 0.049
"106664" "Spectrum00167.asd" 346 0.05
"106665" "Spectrum00167.asd" 347 0.04
"106666" "Spectrum00167.asd" 348 0.036
"106667" "Spectrum00167.asd" 349 0.035
"106668" "Spectrum00167.asd" 350 0.034
"106669" "Spectrum00167.asd" 351 0.032
"106670" "Spectrum00167.asd" 352 0.029
"106671" "Spectrum00167.asd" 353 0.027
"106672" "Spectrum00167.asd" 354 0.031
"106673" "Spectrum00167.asd" 355 0.041
"106674" "Spectrum00167.asd" 356 0.041
"106675" "Spectrum00167.asd" 357 0.033
"106676" "Spectrum00167.asd" 358 0.022
"106677" "Spectrum00167.asd" 359 0.019
"106678" "Spectrum00167.asd" 360 0.024
"106679" "Spectrum00167.asd" 361 0.024
"106680" "Spectrum00167.asd" 362 0.023
"106681" "Spectrum00167.asd" 363 0.026
"106682" "Spectrum00167.asd" 364 0.026
"106683" "Spectrum00167.asd" 365 0.024
"106684" "Spectrum00167.asd" 366 0.023
"106685" "Spectrum00167.asd" 367 0.024
"106686" "Spectrum00167.asd" 368 0.026
"106687" "Spectrum00167.asd" 369 0.024
"106688" "Spectrum00167.asd" 370 0.02
"106689" "Spectrum00167.asd" 371 0.015
"106690" "Spectrum00167.asd" 372 0.012
"106691" "Spectrum00167.asd" 373 0.012
"106692" "Spectrum00167.asd" 374 0.014
"106693" "Spectrum00167.asd" 375 0.017
"106694" "Spectrum00167.asd" 376 0.022
"106695" "Spectrum00167.asd" 377 0.02
"106696" "Spectrum00167.asd" 378 0.015
"106697" "Spectrum00167.asd" 379 0.016
"106698" "Spectrum00167.asd" 380 0.017
"106699" "Spectrum00167.asd" 381 0.017
"106700" "Spectrum00167.asd" 382 0.018
"106701" "Spectrum00167.asd" 383 0.019
"106702" "Spectrum00167.asd" 384 0.02
"106703" "Spectrum00167.asd" 385 0.018
"106704" "Spectrum00167.asd" 386 0.016
"106705" "Spectrum00167.asd" 387 0.015
"106706" "Spectrum00167.asd" 388 0.016
"106707" "Spectrum00167.asd" 389 0.017
"106708" "Spectrum00167.asd" 390 0.015
"106709" "Spectrum00167.asd" 391 0.015
"106710" "Spectrum00167.asd" 392 0.018
"106711" "Spectrum00167.asd" 393 0.02
"106712" "Spectrum00167.asd" 394 0.018
"106713" "Spectrum00167.asd" 395 0.016
"106714" "Spectrum00167.asd" 396 0.016
"106715" "Spectrum00167.asd" 397 0.017
"106716" "Spectrum00167.asd" 398 0.015
"106717" "Spectrum00167.asd" 399 0.012
"106718" "Spectrum00167.asd" 400 0.015
"106719" "Spectrum00167.asd" 401 0.017
"106720" "Spectrum00167.asd" 402 0.016
"106721" "Spectrum00167.asd" 403 0.016
"106722" "Spectrum00167.asd" 404 0.015
"106723" "Spectrum00167.asd" 405 0.013
"106724" "Spectrum00167.asd" 406 0.014
"106725" "Spectrum00167.asd" 407 0.017
"106726" "Spectrum00167.asd" 408 0.014
"106727" "Spectrum00167.asd" 409 0.011
"106728" "Spectrum00167.asd" 410 0.01
"106729" "Spectrum00167.asd" 411 0.011
"106730" "Spectrum00167.asd" 412 0.013
"106731" "Spectrum00167.asd" 413 0.015
"106732" "Spectrum00167.asd" 414 0.017
"106733" "Spectrum00167.asd" 415 0.018
"106734" "Spectrum00167.asd" 416 0.016
"106735" "Spectrum00167.asd" 417 0.014
"106736" "Spectrum00167.asd" 418 0.015
"106737" "Spectrum00167.asd" 419 0.016
"106738" "Spectrum00167.asd" 420 0.017
"106739" "Spectrum00167.asd" 421 0.015
"106740" "Spectrum00167.asd" 422 0.016
