"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"19527" "Spectrum00027.asd" 325 0.004
"19528" "Spectrum00027.asd" 326 0.009
"19529" "Spectrum00027.asd" 327 0.003
"19530" "Spectrum00027.asd" 328 -0.001
"19531" "Spectrum00027.asd" 329 0.016
"19532" "Spectrum00027.asd" 330 0.021
"19533" "Spectrum00027.asd" 331 0.012
"19534" "Spectrum00027.asd" 332 0
"19535" "Spectrum00027.asd" 333 -0.006
"19536" "Spectrum00027.asd" 334 -0.001
"19537" "Spectrum00027.asd" 335 0.009
"19538" "Spectrum00027.asd" 336 0.017
"19539" "Spectrum00027.asd" 337 0.016
"19540" "Spectrum00027.asd" 338 0.01
"19541" "Spectrum00027.asd" 339 0.004
"19542" "Spectrum00027.asd" 340 0.012
"19543" "Spectrum00027.asd" 341 0.02
"19544" "Spectrum00027.asd" 342 0.013
"19545" "Spectrum00027.asd" 343 0
"19546" "Spectrum00027.asd" 344 -0.01
"19547" "Spectrum00027.asd" 345 0.004
"19548" "Spectrum00027.asd" 346 0.016
"19549" "Spectrum00027.asd" 347 0.017
"19550" "Spectrum00027.asd" 348 0.02
"19551" "Spectrum00027.asd" 349 0.017
"19552" "Spectrum00027.asd" 350 -0.002
"19553" "Spectrum00027.asd" 351 -0.005
"19554" "Spectrum00027.asd" 352 0.009
"19555" "Spectrum00027.asd" 353 0.004
"19556" "Spectrum00027.asd" 354 0.004
"19557" "Spectrum00027.asd" 355 0.018
"19558" "Spectrum00027.asd" 356 0.012
"19559" "Spectrum00027.asd" 357 -0.002
"19560" "Spectrum00027.asd" 358 0.007
"19561" "Spectrum00027.asd" 359 0.015
"19562" "Spectrum00027.asd" 360 0.016
"19563" "Spectrum00027.asd" 361 0.006
"19564" "Spectrum00027.asd" 362 0
"19565" "Spectrum00027.asd" 363 0.01
"19566" "Spectrum00027.asd" 364 0.015
"19567" "Spectrum00027.asd" 365 0.014
"19568" "Spectrum00027.asd" 366 0.009
"19569" "Spectrum00027.asd" 367 0.008
"19570" "Spectrum00027.asd" 368 0.012
"19571" "Spectrum00027.asd" 369 0.013
"19572" "Spectrum00027.asd" 370 0.009
"19573" "Spectrum00027.asd" 371 0.005
"19574" "Spectrum00027.asd" 372 0.003
"19575" "Spectrum00027.asd" 373 0.003
"19576" "Spectrum00027.asd" 374 0.008
"19577" "Spectrum00027.asd" 375 0.011
"19578" "Spectrum00027.asd" 376 0.01
"19579" "Spectrum00027.asd" 377 0.011
"19580" "Spectrum00027.asd" 378 0.012
"19581" "Spectrum00027.asd" 379 0.009
"19582" "Spectrum00027.asd" 380 0.008
"19583" "Spectrum00027.asd" 381 0.01
"19584" "Spectrum00027.asd" 382 0.011
"19585" "Spectrum00027.asd" 383 0.011
"19586" "Spectrum00027.asd" 384 0.01
"19587" "Spectrum00027.asd" 385 0.009
"19588" "Spectrum00027.asd" 386 0.009
"19589" "Spectrum00027.asd" 387 0.011
"19590" "Spectrum00027.asd" 388 0.011
"19591" "Spectrum00027.asd" 389 0.011
"19592" "Spectrum00027.asd" 390 0.007
"19593" "Spectrum00027.asd" 391 0.006
"19594" "Spectrum00027.asd" 392 0.011
"19595" "Spectrum00027.asd" 393 0.012
"19596" "Spectrum00027.asd" 394 0.009
"19597" "Spectrum00027.asd" 395 0.011
"19598" "Spectrum00027.asd" 396 0.014
"19599" "Spectrum00027.asd" 397 0.014
"19600" "Spectrum00027.asd" 398 0.011
"19601" "Spectrum00027.asd" 399 0.007
"19602" "Spectrum00027.asd" 400 0.01
"19603" "Spectrum00027.asd" 401 0.011
"19604" "Spectrum00027.asd" 402 0.01
"19605" "Spectrum00027.asd" 403 0.01
"19606" "Spectrum00027.asd" 404 0.009
"19607" "Spectrum00027.asd" 405 0.008
"19608" "Spectrum00027.asd" 406 0.01
"19609" "Spectrum00027.asd" 407 0.014
"19610" "Spectrum00027.asd" 408 0.011
"19611" "Spectrum00027.asd" 409 0.008
"19612" "Spectrum00027.asd" 410 0.007
"19613" "Spectrum00027.asd" 411 0.009
"19614" "Spectrum00027.asd" 412 0.011
"19615" "Spectrum00027.asd" 413 0.014
"19616" "Spectrum00027.asd" 414 0.014
"19617" "Spectrum00027.asd" 415 0.011
"19618" "Spectrum00027.asd" 416 0.012
"19619" "Spectrum00027.asd" 417 0.012
"19620" "Spectrum00027.asd" 418 0.011
"19621" "Spectrum00027.asd" 419 0.013
"19622" "Spectrum00027.asd" 420 0.016
"19623" "Spectrum00027.asd" 421 0.015
"19624" "Spectrum00027.asd" 422 0.015
"19625" "Spectrum00027.asd" 423 0.016
"19626" "Spectrum00027.asd" 424 0.017
"19627" "Spectrum00027.asd" 425 0.016
"19628" "Spectrum00027.asd" 426 0.013
"19629" "Spectrum00027.asd" 427 0.013
"19630" "Spectrum00027.asd" 428 0.015
"19631" "Spectrum00027.asd" 429 0.014
"19632" "Spectrum00027.asd" 430 0.014
"19633" "Spectrum00027.asd" 431 0.017
"19634" "Spectrum00027.asd" 432 0.016
"19635" "Spectrum00027.asd" 433 0.014
"19636" "Spectrum00027.asd" 434 0.015
"19637" "Spectrum00027.asd" 435 0.015
"19638" "Spectrum00027.asd" 436 0.014
"19639" "Spectrum00027.asd" 437 0.016
"19640" "Spectrum00027.asd" 438 0.017
"19641" "Spectrum00027.asd" 439 0.016
"19642" "Spectrum00027.asd" 440 0.016
"19643" "Spectrum00027.asd" 441 0.016
"19644" "Spectrum00027.asd" 442 0.015
"19645" "Spectrum00027.asd" 443 0.015
"19646" "Spectrum00027.asd" 444 0.016
"19647" "Spectrum00027.asd" 445 0.017
"19648" "Spectrum00027.asd" 446 0.017
"19649" "Spectrum00027.asd" 447 0.018
"19650" "Spectrum00027.asd" 448 0.019
"19651" "Spectrum00027.asd" 449 0.019
"19652" "Spectrum00027.asd" 450 0.018
"19653" "Spectrum00027.asd" 451 0.018
"19654" "Spectrum00027.asd" 452 0.018
"19655" "Spectrum00027.asd" 453 0.018
"19656" "Spectrum00027.asd" 454 0.02
"19657" "Spectrum00027.asd" 455 0.02
"19658" "Spectrum00027.asd" 456 0.02
"19659" "Spectrum00027.asd" 457 0.019
"19660" "Spectrum00027.asd" 458 0.019
"19661" "Spectrum00027.asd" 459 0.019
"19662" "Spectrum00027.asd" 460 0.018
"19663" "Spectrum00027.asd" 461 0.017
"19664" "Spectrum00027.asd" 462 0.017
"19665" "Spectrum00027.asd" 463 0.019
"19666" "Spectrum00027.asd" 464 0.02
"19667" "Spectrum00027.asd" 465 0.019
"19668" "Spectrum00027.asd" 466 0.019
"19669" "Spectrum00027.asd" 467 0.019
"19670" "Spectrum00027.asd" 468 0.019
"19671" "Spectrum00027.asd" 469 0.018
"19672" "Spectrum00027.asd" 470 0.019
"19673" "Spectrum00027.asd" 471 0.019
"19674" "Spectrum00027.asd" 472 0.019
"19675" "Spectrum00027.asd" 473 0.018
"19676" "Spectrum00027.asd" 474 0.018
"19677" "Spectrum00027.asd" 475 0.018
"19678" "Spectrum00027.asd" 476 0.018
"19679" "Spectrum00027.asd" 477 0.018
"19680" "Spectrum00027.asd" 478 0.018
"19681" "Spectrum00027.asd" 479 0.018
"19682" "Spectrum00027.asd" 480 0.019
"19683" "Spectrum00027.asd" 481 0.02
"19684" "Spectrum00027.asd" 482 0.02
"19685" "Spectrum00027.asd" 483 0.019
"19686" "Spectrum00027.asd" 484 0.019
"19687" "Spectrum00027.asd" 485 0.019
"19688" "Spectrum00027.asd" 486 0.019
"19689" "Spectrum00027.asd" 487 0.019
"19690" "Spectrum00027.asd" 488 0.019
"19691" "Spectrum00027.asd" 489 0.02
"19692" "Spectrum00027.asd" 490 0.02
"19693" "Spectrum00027.asd" 491 0.019
"19694" "Spectrum00027.asd" 492 0.02
"19695" "Spectrum00027.asd" 493 0.022
"19696" "Spectrum00027.asd" 494 0.021
"19697" "Spectrum00027.asd" 495 0.021
"19698" "Spectrum00027.asd" 496 0.021
"19699" "Spectrum00027.asd" 497 0.021
"19700" "Spectrum00027.asd" 498 0.021
"19701" "Spectrum00027.asd" 499 0.021
"19702" "Spectrum00027.asd" 500 0.022
"19703" "Spectrum00027.asd" 501 0.023
"19704" "Spectrum00027.asd" 502 0.022
"19705" "Spectrum00027.asd" 503 0.023
"19706" "Spectrum00027.asd" 504 0.026
"19707" "Spectrum00027.asd" 505 0.027
"19708" "Spectrum00027.asd" 506 0.028
"19709" "Spectrum00027.asd" 507 0.028
"19710" "Spectrum00027.asd" 508 0.029
"19711" "Spectrum00027.asd" 509 0.032
"19712" "Spectrum00027.asd" 510 0.033
"19713" "Spectrum00027.asd" 511 0.034
"19714" "Spectrum00027.asd" 512 0.036
"19715" "Spectrum00027.asd" 513 0.037
"19716" "Spectrum00027.asd" 514 0.039
"19717" "Spectrum00027.asd" 515 0.041
"19718" "Spectrum00027.asd" 516 0.044
"19719" "Spectrum00027.asd" 517 0.046
"19720" "Spectrum00027.asd" 518 0.048
"19721" "Spectrum00027.asd" 519 0.05
"19722" "Spectrum00027.asd" 520 0.052
"19723" "Spectrum00027.asd" 521 0.055
"19724" "Spectrum00027.asd" 522 0.058
"19725" "Spectrum00027.asd" 523 0.059
"19726" "Spectrum00027.asd" 524 0.06
"19727" "Spectrum00027.asd" 525 0.062
"19728" "Spectrum00027.asd" 526 0.067
"19729" "Spectrum00027.asd" 527 0.07
"19730" "Spectrum00027.asd" 528 0.072
"19731" "Spectrum00027.asd" 529 0.073
"19732" "Spectrum00027.asd" 530 0.075
"19733" "Spectrum00027.asd" 531 0.076
"19734" "Spectrum00027.asd" 532 0.078
"19735" "Spectrum00027.asd" 533 0.08
"19736" "Spectrum00027.asd" 534 0.082
"19737" "Spectrum00027.asd" 535 0.083
"19738" "Spectrum00027.asd" 536 0.081
"19739" "Spectrum00027.asd" 537 0.083
"19740" "Spectrum00027.asd" 538 0.087
"19741" "Spectrum00027.asd" 539 0.087
"19742" "Spectrum00027.asd" 540 0.087
"19743" "Spectrum00027.asd" 541 0.087
"19744" "Spectrum00027.asd" 542 0.088
"19745" "Spectrum00027.asd" 543 0.089
"19746" "Spectrum00027.asd" 544 0.088
"19747" "Spectrum00027.asd" 545 0.089
"19748" "Spectrum00027.asd" 546 0.091
"19749" "Spectrum00027.asd" 547 0.091
"19750" "Spectrum00027.asd" 548 0.091
"19751" "Spectrum00027.asd" 549 0.093
"19752" "Spectrum00027.asd" 550 0.093
"19753" "Spectrum00027.asd" 551 0.092
"19754" "Spectrum00027.asd" 552 0.091
"19755" "Spectrum00027.asd" 553 0.092
"19756" "Spectrum00027.asd" 554 0.093
"19757" "Spectrum00027.asd" 555 0.092
"19758" "Spectrum00027.asd" 556 0.091
"19759" "Spectrum00027.asd" 557 0.092
"19760" "Spectrum00027.asd" 558 0.091
"19761" "Spectrum00027.asd" 559 0.089
"19762" "Spectrum00027.asd" 560 0.089
"19763" "Spectrum00027.asd" 561 0.088
"19764" "Spectrum00027.asd" 562 0.087
"19765" "Spectrum00027.asd" 563 0.086
"19766" "Spectrum00027.asd" 564 0.085
"19767" "Spectrum00027.asd" 565 0.084
"19768" "Spectrum00027.asd" 566 0.082
"19769" "Spectrum00027.asd" 567 0.08
"19770" "Spectrum00027.asd" 568 0.078
"19771" "Spectrum00027.asd" 569 0.076
"19772" "Spectrum00027.asd" 570 0.075
"19773" "Spectrum00027.asd" 571 0.074
"19774" "Spectrum00027.asd" 572 0.073
"19775" "Spectrum00027.asd" 573 0.072
"19776" "Spectrum00027.asd" 574 0.07
"19777" "Spectrum00027.asd" 575 0.067
"19778" "Spectrum00027.asd" 576 0.065
"19779" "Spectrum00027.asd" 577 0.064
"19780" "Spectrum00027.asd" 578 0.063
"19781" "Spectrum00027.asd" 579 0.063
"19782" "Spectrum00027.asd" 580 0.062
"19783" "Spectrum00027.asd" 581 0.061
"19784" "Spectrum00027.asd" 582 0.06
"19785" "Spectrum00027.asd" 583 0.058
"19786" "Spectrum00027.asd" 584 0.058
"19787" "Spectrum00027.asd" 585 0.058
"19788" "Spectrum00027.asd" 586 0.055
"19789" "Spectrum00027.asd" 587 0.055
"19790" "Spectrum00027.asd" 588 0.056
"19791" "Spectrum00027.asd" 589 0.055
"19792" "Spectrum00027.asd" 590 0.054
"19793" "Spectrum00027.asd" 591 0.055
"19794" "Spectrum00027.asd" 592 0.054
"19795" "Spectrum00027.asd" 593 0.053
"19796" "Spectrum00027.asd" 594 0.052
"19797" "Spectrum00027.asd" 595 0.052
"19798" "Spectrum00027.asd" 596 0.053
"19799" "Spectrum00027.asd" 597 0.053
"19800" "Spectrum00027.asd" 598 0.052
"19801" "Spectrum00027.asd" 599 0.051
"19802" "Spectrum00027.asd" 600 0.05
"19803" "Spectrum00027.asd" 601 0.05
"19804" "Spectrum00027.asd" 602 0.049
"19805" "Spectrum00027.asd" 603 0.049
"19806" "Spectrum00027.asd" 604 0.049
"19807" "Spectrum00027.asd" 605 0.048
"19808" "Spectrum00027.asd" 606 0.048
"19809" "Spectrum00027.asd" 607 0.047
"19810" "Spectrum00027.asd" 608 0.046
"19811" "Spectrum00027.asd" 609 0.046
"19812" "Spectrum00027.asd" 610 0.047
"19813" "Spectrum00027.asd" 611 0.047
"19814" "Spectrum00027.asd" 612 0.045
"19815" "Spectrum00027.asd" 613 0.044
"19816" "Spectrum00027.asd" 614 0.042
"19817" "Spectrum00027.asd" 615 0.042
"19818" "Spectrum00027.asd" 616 0.042
"19819" "Spectrum00027.asd" 617 0.042
"19820" "Spectrum00027.asd" 618 0.042
"19821" "Spectrum00027.asd" 619 0.041
"19822" "Spectrum00027.asd" 620 0.04
"19823" "Spectrum00027.asd" 621 0.039
"19824" "Spectrum00027.asd" 622 0.038
"19825" "Spectrum00027.asd" 623 0.04
"19826" "Spectrum00027.asd" 624 0.039
"19827" "Spectrum00027.asd" 625 0.036
"19828" "Spectrum00027.asd" 626 0.037
"19829" "Spectrum00027.asd" 627 0.039
"19830" "Spectrum00027.asd" 628 0.038
"19831" "Spectrum00027.asd" 629 0.038
"19832" "Spectrum00027.asd" 630 0.038
"19833" "Spectrum00027.asd" 631 0.037
"19834" "Spectrum00027.asd" 632 0.038
"19835" "Spectrum00027.asd" 633 0.039
"19836" "Spectrum00027.asd" 634 0.037
"19837" "Spectrum00027.asd" 635 0.036
"19838" "Spectrum00027.asd" 636 0.036
"19839" "Spectrum00027.asd" 637 0.035
"19840" "Spectrum00027.asd" 638 0.035
"19841" "Spectrum00027.asd" 639 0.035
"19842" "Spectrum00027.asd" 640 0.034
"19843" "Spectrum00027.asd" 641 0.032
"19844" "Spectrum00027.asd" 642 0.031
"19845" "Spectrum00027.asd" 643 0.031
"19846" "Spectrum00027.asd" 644 0.032
"19847" "Spectrum00027.asd" 645 0.032
"19848" "Spectrum00027.asd" 646 0.031
"19849" "Spectrum00027.asd" 647 0.029
"19850" "Spectrum00027.asd" 648 0.026
"19851" "Spectrum00027.asd" 649 0.026
"19852" "Spectrum00027.asd" 650 0.027
"19853" "Spectrum00027.asd" 651 0.027
"19854" "Spectrum00027.asd" 652 0.027
"19855" "Spectrum00027.asd" 653 0.025
"19856" "Spectrum00027.asd" 654 0.024
"19857" "Spectrum00027.asd" 655 0.025
"19858" "Spectrum00027.asd" 656 0.026
"19859" "Spectrum00027.asd" 657 0.024
"19860" "Spectrum00027.asd" 658 0.022
"19861" "Spectrum00027.asd" 659 0.021
"19862" "Spectrum00027.asd" 660 0.022
"19863" "Spectrum00027.asd" 661 0.023
"19864" "Spectrum00027.asd" 662 0.021
"19865" "Spectrum00027.asd" 663 0.019
"19866" "Spectrum00027.asd" 664 0.017
"19867" "Spectrum00027.asd" 665 0.018
"19868" "Spectrum00027.asd" 666 0.019
"19869" "Spectrum00027.asd" 667 0.02
"19870" "Spectrum00027.asd" 668 0.017
"19871" "Spectrum00027.asd" 669 0.016
"19872" "Spectrum00027.asd" 670 0.018
"19873" "Spectrum00027.asd" 671 0.017
"19874" "Spectrum00027.asd" 672 0.016
"19875" "Spectrum00027.asd" 673 0.017
"19876" "Spectrum00027.asd" 674 0.018
"19877" "Spectrum00027.asd" 675 0.017
"19878" "Spectrum00027.asd" 676 0.016
"19879" "Spectrum00027.asd" 677 0.016
"19880" "Spectrum00027.asd" 678 0.016
"19881" "Spectrum00027.asd" 679 0.018
"19882" "Spectrum00027.asd" 680 0.019
"19883" "Spectrum00027.asd" 681 0.018
"19884" "Spectrum00027.asd" 682 0.019
"19885" "Spectrum00027.asd" 683 0.022
"19886" "Spectrum00027.asd" 684 0.02
"19887" "Spectrum00027.asd" 685 0.018
"19888" "Spectrum00027.asd" 686 0.024
"19889" "Spectrum00027.asd" 687 0.028
"19890" "Spectrum00027.asd" 688 0.028
"19891" "Spectrum00027.asd" 689 0.029
"19892" "Spectrum00027.asd" 690 0.031
"19893" "Spectrum00027.asd" 691 0.034
"19894" "Spectrum00027.asd" 692 0.039
"19895" "Spectrum00027.asd" 693 0.044
"19896" "Spectrum00027.asd" 694 0.048
"19897" "Spectrum00027.asd" 695 0.054
"19898" "Spectrum00027.asd" 696 0.061
"19899" "Spectrum00027.asd" 697 0.066
"19900" "Spectrum00027.asd" 698 0.073
"19901" "Spectrum00027.asd" 699 0.082
"19902" "Spectrum00027.asd" 700 0.091
"19903" "Spectrum00027.asd" 701 0.099
"19904" "Spectrum00027.asd" 702 0.107
"19905" "Spectrum00027.asd" 703 0.115
"19906" "Spectrum00027.asd" 704 0.124
"19907" "Spectrum00027.asd" 705 0.133
"19908" "Spectrum00027.asd" 706 0.143
"19909" "Spectrum00027.asd" 707 0.154
"19910" "Spectrum00027.asd" 708 0.165
"19911" "Spectrum00027.asd" 709 0.176
"19912" "Spectrum00027.asd" 710 0.183
"19913" "Spectrum00027.asd" 711 0.193
"19914" "Spectrum00027.asd" 712 0.206
"19915" "Spectrum00027.asd" 713 0.215
"19916" "Spectrum00027.asd" 714 0.224
"19917" "Spectrum00027.asd" 715 0.237
"19918" "Spectrum00027.asd" 716 0.249
"19919" "Spectrum00027.asd" 717 0.261
"19920" "Spectrum00027.asd" 718 0.28
"19921" "Spectrum00027.asd" 719 0.298
"19922" "Spectrum00027.asd" 720 0.312
"19923" "Spectrum00027.asd" 721 0.324
"19924" "Spectrum00027.asd" 722 0.337
"19925" "Spectrum00027.asd" 723 0.353
"19926" "Spectrum00027.asd" 724 0.369
"19927" "Spectrum00027.asd" 725 0.385
"19928" "Spectrum00027.asd" 726 0.404
"19929" "Spectrum00027.asd" 727 0.423
"19930" "Spectrum00027.asd" 728 0.439
"19931" "Spectrum00027.asd" 729 0.455
"19932" "Spectrum00027.asd" 730 0.472
"19933" "Spectrum00027.asd" 731 0.492
"19934" "Spectrum00027.asd" 732 0.509
"19935" "Spectrum00027.asd" 733 0.523
"19936" "Spectrum00027.asd" 734 0.539
"19937" "Spectrum00027.asd" 735 0.558
"19938" "Spectrum00027.asd" 736 0.576
"19939" "Spectrum00027.asd" 737 0.59
"19940" "Spectrum00027.asd" 738 0.603
"19941" "Spectrum00027.asd" 739 0.622
"19942" "Spectrum00027.asd" 740 0.638
"19943" "Spectrum00027.asd" 741 0.651
"19944" "Spectrum00027.asd" 742 0.664
"19945" "Spectrum00027.asd" 743 0.675
"19946" "Spectrum00027.asd" 744 0.686
"19947" "Spectrum00027.asd" 745 0.701
"19948" "Spectrum00027.asd" 746 0.714
"19949" "Spectrum00027.asd" 747 0.719
"19950" "Spectrum00027.asd" 748 0.728
"19951" "Spectrum00027.asd" 749 0.741
"19952" "Spectrum00027.asd" 750 0.749
"19953" "Spectrum00027.asd" 751 0.756
"19954" "Spectrum00027.asd" 752 0.763
"19955" "Spectrum00027.asd" 753 0.77
"19956" "Spectrum00027.asd" 754 0.777
"19957" "Spectrum00027.asd" 755 0.785
