"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"1" "Spectrum00000.asd" 325 0.019
"2" "Spectrum00000.asd" 326 0.014
"3" "Spectrum00000.asd" 327 0.012
"4" "Spectrum00000.asd" 328 0.014
"5" "Spectrum00000.asd" 329 0.019
"6" "Spectrum00000.asd" 330 0.019
"7" "Spectrum00000.asd" 331 0.015
"8" "Spectrum00000.asd" 332 0.019
"9" "Spectrum00000.asd" 333 0.024
"10" "Spectrum00000.asd" 334 0.025
"11" "Spectrum00000.asd" 335 0.01
"12" "Spectrum00000.asd" 336 -0.005
"13" "Spectrum00000.asd" 337 0.016
"14" "Spectrum00000.asd" 338 0.025
"15" "Spectrum00000.asd" 339 0.013
"16" "Spectrum00000.asd" 340 0.012
"17" "Spectrum00000.asd" 341 0.014
"18" "Spectrum00000.asd" 342 0.013
"19" "Spectrum00000.asd" 343 0.012
"20" "Spectrum00000.asd" 344 0.012
"21" "Spectrum00000.asd" 345 0.009
"22" "Spectrum00000.asd" 346 0.007
"23" "Spectrum00000.asd" 347 0.009
"24" "Spectrum00000.asd" 348 0.012
"25" "Spectrum00000.asd" 349 0.015
"26" "Spectrum00000.asd" 350 0.02
"27" "Spectrum00000.asd" 351 0.016
"28" "Spectrum00000.asd" 352 0.007
"29" "Spectrum00000.asd" 353 0.01
"30" "Spectrum00000.asd" 354 0.013
"31" "Spectrum00000.asd" 355 0.007
"32" "Spectrum00000.asd" 356 0.011
"33" "Spectrum00000.asd" 357 0.019
"34" "Spectrum00000.asd" 358 0.017
"35" "Spectrum00000.asd" 359 0.014
"36" "Spectrum00000.asd" 360 0.011
"37" "Spectrum00000.asd" 361 0.008
"38" "Spectrum00000.asd" 362 0.008
"39" "Spectrum00000.asd" 363 0.014
"40" "Spectrum00000.asd" 364 0.014
"41" "Spectrum00000.asd" 365 0.01
"42" "Spectrum00000.asd" 366 0.008
"43" "Spectrum00000.asd" 367 0.009
"44" "Spectrum00000.asd" 368 0.011
"45" "Spectrum00000.asd" 369 0.012
"46" "Spectrum00000.asd" 370 0.012
"47" "Spectrum00000.asd" 371 0.014
"48" "Spectrum00000.asd" 372 0.014
"49" "Spectrum00000.asd" 373 0.01
"50" "Spectrum00000.asd" 374 0.011
"51" "Spectrum00000.asd" 375 0.01
"52" "Spectrum00000.asd" 376 0.007
"53" "Spectrum00000.asd" 377 0.009
"54" "Spectrum00000.asd" 378 0.013
