"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"99133" "Spectrum00154.asd" 325 0.023
"99134" "Spectrum00154.asd" 326 0.024
"99135" "Spectrum00154.asd" 327 0.024
"99136" "Spectrum00154.asd" 328 0.025
"99137" "Spectrum00154.asd" 329 0.03
"99138" "Spectrum00154.asd" 330 0.035
"99139" "Spectrum00154.asd" 331 0.039
"99140" "Spectrum00154.asd" 332 0.031
"99141" "Spectrum00154.asd" 333 0.029
"99142" "Spectrum00154.asd" 334 0.041
"99143" "Spectrum00154.asd" 335 0.041
"99144" "Spectrum00154.asd" 336 0.033
"99145" "Spectrum00154.asd" 337 0.03
"99146" "Spectrum00154.asd" 338 0.034
"99147" "Spectrum00154.asd" 339 0.04
"99148" "Spectrum00154.asd" 340 0.033
"99149" "Spectrum00154.asd" 341 0.027
"99150" "Spectrum00154.asd" 342 0.032
"99151" "Spectrum00154.asd" 343 0.024
"99152" "Spectrum00154.asd" 344 0.012
"99153" "Spectrum00154.asd" 345 0.029
"99154" "Spectrum00154.asd" 346 0.04
"99155" "Spectrum00154.asd" 347 0.033
"99156" "Spectrum00154.asd" 348 0.029
"99157" "Spectrum00154.asd" 349 0.029
"99158" "Spectrum00154.asd" 350 0.028
"99159" "Spectrum00154.asd" 351 0.024
"99160" "Spectrum00154.asd" 352 0.02
"99161" "Spectrum00154.asd" 353 0.02
"99162" "Spectrum00154.asd" 354 0.027
"99163" "Spectrum00154.asd" 355 0.04
"99164" "Spectrum00154.asd" 356 0.031
"99165" "Spectrum00154.asd" 357 0.014
"99166" "Spectrum00154.asd" 358 0.02
"99167" "Spectrum00154.asd" 359 0.029
"99168" "Spectrum00154.asd" 360 0.032
"99169" "Spectrum00154.asd" 361 0.017
"99170" "Spectrum00154.asd" 362 0.007
"99171" "Spectrum00154.asd" 363 0.017
"99172" "Spectrum00154.asd" 364 0.023
"99173" "Spectrum00154.asd" 365 0.022
"99174" "Spectrum00154.asd" 366 0.023
"99175" "Spectrum00154.asd" 367 0.022
"99176" "Spectrum00154.asd" 368 0.019
"99177" "Spectrum00154.asd" 369 0.018
"99178" "Spectrum00154.asd" 370 0.017
"99179" "Spectrum00154.asd" 371 0.013
"99180" "Spectrum00154.asd" 372 0.009
"99181" "Spectrum00154.asd" 373 0.007
"99182" "Spectrum00154.asd" 374 0.01
"99183" "Spectrum00154.asd" 375 0.015
"99184" "Spectrum00154.asd" 376 0.019
"99185" "Spectrum00154.asd" 377 0.019
"99186" "Spectrum00154.asd" 378 0.015
"99187" "Spectrum00154.asd" 379 0.014
"99188" "Spectrum00154.asd" 380 0.012
"99189" "Spectrum00154.asd" 381 0.011
"99190" "Spectrum00154.asd" 382 0.014
"99191" "Spectrum00154.asd" 383 0.017
"99192" "Spectrum00154.asd" 384 0.014
"99193" "Spectrum00154.asd" 385 0.013
"99194" "Spectrum00154.asd" 386 0.014
"99195" "Spectrum00154.asd" 387 0.013
"99196" "Spectrum00154.asd" 388 0.013
"99197" "Spectrum00154.asd" 389 0.014
"99198" "Spectrum00154.asd" 390 0.013
"99199" "Spectrum00154.asd" 391 0.012
"99200" "Spectrum00154.asd" 392 0.014
"99201" "Spectrum00154.asd" 393 0.014
