"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"65338" "Spectrum00103.asd" 325 0.031
"65339" "Spectrum00103.asd" 326 0.03
"65340" "Spectrum00103.asd" 327 0.032
"65341" "Spectrum00103.asd" 328 0.035
"65342" "Spectrum00103.asd" 329 0.036
"65343" "Spectrum00103.asd" 330 0.036
"65344" "Spectrum00103.asd" 331 0.034
"65345" "Spectrum00103.asd" 332 0.019
"65346" "Spectrum00103.asd" 333 0.014
"65347" "Spectrum00103.asd" 334 0.03
"65348" "Spectrum00103.asd" 335 0.037
"65349" "Spectrum00103.asd" 336 0.036
"65350" "Spectrum00103.asd" 337 0.035
"65351" "Spectrum00103.asd" 338 0.032
"65352" "Spectrum00103.asd" 339 0.025
"65353" "Spectrum00103.asd" 340 0.021
"65354" "Spectrum00103.asd" 341 0.019
"65355" "Spectrum00103.asd" 342 0.021
"65356" "Spectrum00103.asd" 343 0.02
"65357" "Spectrum00103.asd" 344 0.019
"65358" "Spectrum00103.asd" 345 0.037
"65359" "Spectrum00103.asd" 346 0.045
"65360" "Spectrum00103.asd" 347 0.036
"65361" "Spectrum00103.asd" 348 0.038
"65362" "Spectrum00103.asd" 349 0.041
"65363" "Spectrum00103.asd" 350 0.03
"65364" "Spectrum00103.asd" 351 0.02
"65365" "Spectrum00103.asd" 352 0.016
"65366" "Spectrum00103.asd" 353 0.023
"65367" "Spectrum00103.asd" 354 0.032
"65368" "Spectrum00103.asd" 355 0.038
"65369" "Spectrum00103.asd" 356 0.029
"65370" "Spectrum00103.asd" 357 0.016
"65371" "Spectrum00103.asd" 358 0.022
"65372" "Spectrum00103.asd" 359 0.03
"65373" "Spectrum00103.asd" 360 0.033
"65374" "Spectrum00103.asd" 361 0.028
"65375" "Spectrum00103.asd" 362 0.024
"65376" "Spectrum00103.asd" 363 0.028
"65377" "Spectrum00103.asd" 364 0.027
"65378" "Spectrum00103.asd" 365 0.023
"65379" "Spectrum00103.asd" 366 0.02
"65380" "Spectrum00103.asd" 367 0.019
"65381" "Spectrum00103.asd" 368 0.018
"65382" "Spectrum00103.asd" 369 0.023
"65383" "Spectrum00103.asd" 370 0.024
"65384" "Spectrum00103.asd" 371 0.011
"65385" "Spectrum00103.asd" 372 0.007
"65386" "Spectrum00103.asd" 373 0.013
"65387" "Spectrum00103.asd" 374 0.019
"65388" "Spectrum00103.asd" 375 0.023
"65389" "Spectrum00103.asd" 376 0.023
"65390" "Spectrum00103.asd" 377 0.023
"65391" "Spectrum00103.asd" 378 0.022
"65392" "Spectrum00103.asd" 379 0.022
"65393" "Spectrum00103.asd" 380 0.02
"65394" "Spectrum00103.asd" 381 0.017
"65395" "Spectrum00103.asd" 382 0.016
"65396" "Spectrum00103.asd" 383 0.016
"65397" "Spectrum00103.asd" 384 0.018
"65398" "Spectrum00103.asd" 385 0.018
"65399" "Spectrum00103.asd" 386 0.017
"65400" "Spectrum00103.asd" 387 0.018
"65401" "Spectrum00103.asd" 388 0.021
"65402" "Spectrum00103.asd" 389 0.022
"65403" "Spectrum00103.asd" 390 0.019
"65404" "Spectrum00103.asd" 391 0.016
"65405" "Spectrum00103.asd" 392 0.02
"65406" "Spectrum00103.asd" 393 0.022
"65407" "Spectrum00103.asd" 394 0.02
"65408" "Spectrum00103.asd" 395 0.02
"65409" "Spectrum00103.asd" 396 0.02
"65410" "Spectrum00103.asd" 397 0.02
"65411" "Spectrum00103.asd" 398 0.019
"65412" "Spectrum00103.asd" 399 0.019
"65413" "Spectrum00103.asd" 400 0.019
"65414" "Spectrum00103.asd" 401 0.019
"65415" "Spectrum00103.asd" 402 0.018
"65416" "Spectrum00103.asd" 403 0.018
"65417" "Spectrum00103.asd" 404 0.018
"65418" "Spectrum00103.asd" 405 0.017
"65419" "Spectrum00103.asd" 406 0.018
"65420" "Spectrum00103.asd" 407 0.02
"65421" "Spectrum00103.asd" 408 0.019
"65422" "Spectrum00103.asd" 409 0.017
"65423" "Spectrum00103.asd" 410 0.017
"65424" "Spectrum00103.asd" 411 0.019
"65425" "Spectrum00103.asd" 412 0.021
"65426" "Spectrum00103.asd" 413 0.023
"65427" "Spectrum00103.asd" 414 0.023
"65428" "Spectrum00103.asd" 415 0.023
"65429" "Spectrum00103.asd" 416 0.024
"65430" "Spectrum00103.asd" 417 0.023
"65431" "Spectrum00103.asd" 418 0.021
"65432" "Spectrum00103.asd" 419 0.022
"65433" "Spectrum00103.asd" 420 0.023
"65434" "Spectrum00103.asd" 421 0.022
"65435" "Spectrum00103.asd" 422 0.023
"65436" "Spectrum00103.asd" 423 0.025
"65437" "Spectrum00103.asd" 424 0.026
"65438" "Spectrum00103.asd" 425 0.024
"65439" "Spectrum00103.asd" 426 0.021
"65440" "Spectrum00103.asd" 427 0.021
"65441" "Spectrum00103.asd" 428 0.025
"65442" "Spectrum00103.asd" 429 0.023
"65443" "Spectrum00103.asd" 430 0.023
"65444" "Spectrum00103.asd" 431 0.026
"65445" "Spectrum00103.asd" 432 0.027
"65446" "Spectrum00103.asd" 433 0.026
"65447" "Spectrum00103.asd" 434 0.026
"65448" "Spectrum00103.asd" 435 0.025
"65449" "Spectrum00103.asd" 436 0.024
"65450" "Spectrum00103.asd" 437 0.025
"65451" "Spectrum00103.asd" 438 0.027
"65452" "Spectrum00103.asd" 439 0.027
"65453" "Spectrum00103.asd" 440 0.026
"65454" "Spectrum00103.asd" 441 0.024
"65455" "Spectrum00103.asd" 442 0.026
"65456" "Spectrum00103.asd" 443 0.027
"65457" "Spectrum00103.asd" 444 0.027
"65458" "Spectrum00103.asd" 445 0.027
"65459" "Spectrum00103.asd" 446 0.027
"65460" "Spectrum00103.asd" 447 0.029
"65461" "Spectrum00103.asd" 448 0.029
"65462" "Spectrum00103.asd" 449 0.029
"65463" "Spectrum00103.asd" 450 0.028
"65464" "Spectrum00103.asd" 451 0.027
"65465" "Spectrum00103.asd" 452 0.027
"65466" "Spectrum00103.asd" 453 0.028
"65467" "Spectrum00103.asd" 454 0.029
"65468" "Spectrum00103.asd" 455 0.031
"65469" "Spectrum00103.asd" 456 0.031
"65470" "Spectrum00103.asd" 457 0.031
"65471" "Spectrum00103.asd" 458 0.03
"65472" "Spectrum00103.asd" 459 0.029
"65473" "Spectrum00103.asd" 460 0.03
"65474" "Spectrum00103.asd" 461 0.03
"65475" "Spectrum00103.asd" 462 0.03
"65476" "Spectrum00103.asd" 463 0.031
"65477" "Spectrum00103.asd" 464 0.031
"65478" "Spectrum00103.asd" 465 0.032
"65479" "Spectrum00103.asd" 466 0.031
"65480" "Spectrum00103.asd" 467 0.031
"65481" "Spectrum00103.asd" 468 0.031
"65482" "Spectrum00103.asd" 469 0.031
"65483" "Spectrum00103.asd" 470 0.031
"65484" "Spectrum00103.asd" 471 0.032
"65485" "Spectrum00103.asd" 472 0.032
"65486" "Spectrum00103.asd" 473 0.031
"65487" "Spectrum00103.asd" 474 0.032
"65488" "Spectrum00103.asd" 475 0.032
"65489" "Spectrum00103.asd" 476 0.032
"65490" "Spectrum00103.asd" 477 0.032
"65491" "Spectrum00103.asd" 478 0.032
"65492" "Spectrum00103.asd" 479 0.031
"65493" "Spectrum00103.asd" 480 0.032
"65494" "Spectrum00103.asd" 481 0.033
"65495" "Spectrum00103.asd" 482 0.034
"65496" "Spectrum00103.asd" 483 0.034
"65497" "Spectrum00103.asd" 484 0.032
"65498" "Spectrum00103.asd" 485 0.032
"65499" "Spectrum00103.asd" 486 0.034
"65500" "Spectrum00103.asd" 487 0.035
"65501" "Spectrum00103.asd" 488 0.035
"65502" "Spectrum00103.asd" 489 0.036
"65503" "Spectrum00103.asd" 490 0.035
"65504" "Spectrum00103.asd" 491 0.033
"65505" "Spectrum00103.asd" 492 0.034
"65506" "Spectrum00103.asd" 493 0.035
"65507" "Spectrum00103.asd" 494 0.036
"65508" "Spectrum00103.asd" 495 0.036
"65509" "Spectrum00103.asd" 496 0.035
"65510" "Spectrum00103.asd" 497 0.037
"65511" "Spectrum00103.asd" 498 0.038
"65512" "Spectrum00103.asd" 499 0.038
"65513" "Spectrum00103.asd" 500 0.038
"65514" "Spectrum00103.asd" 501 0.038
"65515" "Spectrum00103.asd" 502 0.038
"65516" "Spectrum00103.asd" 503 0.04
"65517" "Spectrum00103.asd" 504 0.043
"65518" "Spectrum00103.asd" 505 0.044
"65519" "Spectrum00103.asd" 506 0.044
"65520" "Spectrum00103.asd" 507 0.043
"65521" "Spectrum00103.asd" 508 0.045
"65522" "Spectrum00103.asd" 509 0.048
"65523" "Spectrum00103.asd" 510 0.047
"65524" "Spectrum00103.asd" 511 0.048
"65525" "Spectrum00103.asd" 512 0.049
"65526" "Spectrum00103.asd" 513 0.049
"65527" "Spectrum00103.asd" 514 0.05
"65528" "Spectrum00103.asd" 515 0.052
"65529" "Spectrum00103.asd" 516 0.053
"65530" "Spectrum00103.asd" 517 0.055
"65531" "Spectrum00103.asd" 518 0.056
"65532" "Spectrum00103.asd" 519 0.058
"65533" "Spectrum00103.asd" 520 0.059
"65534" "Spectrum00103.asd" 521 0.062
"65535" "Spectrum00103.asd" 522 0.064
"65536" "Spectrum00103.asd" 523 0.061
"65537" "Spectrum00103.asd" 524 0.061
"65538" "Spectrum00103.asd" 525 0.063
"65539" "Spectrum00103.asd" 526 0.066
"65540" "Spectrum00103.asd" 527 0.068
"65541" "Spectrum00103.asd" 528 0.068
"65542" "Spectrum00103.asd" 529 0.068
"65543" "Spectrum00103.asd" 530 0.069
"65544" "Spectrum00103.asd" 531 0.069
"65545" "Spectrum00103.asd" 532 0.07
"65546" "Spectrum00103.asd" 533 0.071
"65547" "Spectrum00103.asd" 534 0.073
"65548" "Spectrum00103.asd" 535 0.074
"65549" "Spectrum00103.asd" 536 0.073
"65550" "Spectrum00103.asd" 537 0.075
"65551" "Spectrum00103.asd" 538 0.077
"65552" "Spectrum00103.asd" 539 0.077
"65553" "Spectrum00103.asd" 540 0.077
"65554" "Spectrum00103.asd" 541 0.076
"65555" "Spectrum00103.asd" 542 0.077
"65556" "Spectrum00103.asd" 543 0.078
"65557" "Spectrum00103.asd" 544 0.078
"65558" "Spectrum00103.asd" 545 0.079
"65559" "Spectrum00103.asd" 546 0.08
"65560" "Spectrum00103.asd" 547 0.081
"65561" "Spectrum00103.asd" 548 0.082
"65562" "Spectrum00103.asd" 549 0.083
"65563" "Spectrum00103.asd" 550 0.083
"65564" "Spectrum00103.asd" 551 0.083
"65565" "Spectrum00103.asd" 552 0.083
"65566" "Spectrum00103.asd" 553 0.084
"65567" "Spectrum00103.asd" 554 0.084
"65568" "Spectrum00103.asd" 555 0.083
"65569" "Spectrum00103.asd" 556 0.083
"65570" "Spectrum00103.asd" 557 0.084
"65571" "Spectrum00103.asd" 558 0.083
"65572" "Spectrum00103.asd" 559 0.083
"65573" "Spectrum00103.asd" 560 0.085
