"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"111149" "Spectrum00173.asd" 325 0.047
"111150" "Spectrum00173.asd" 326 0.056
"111151" "Spectrum00173.asd" 327 0.04
"111152" "Spectrum00173.asd" 328 0.027
"111153" "Spectrum00173.asd" 329 0.047
"111154" "Spectrum00173.asd" 330 0.055
"111155" "Spectrum00173.asd" 331 0.045
"111156" "Spectrum00173.asd" 332 0.034
"111157" "Spectrum00173.asd" 333 0.029
"111158" "Spectrum00173.asd" 334 0.034
"111159" "Spectrum00173.asd" 335 0.045
"111160" "Spectrum00173.asd" 336 0.053
"111161" "Spectrum00173.asd" 337 0.042
"111162" "Spectrum00173.asd" 338 0.036
"111163" "Spectrum00173.asd" 339 0.04
"111164" "Spectrum00173.asd" 340 0.046
"111165" "Spectrum00173.asd" 341 0.048
"111166" "Spectrum00173.asd" 342 0.041
"111167" "Spectrum00173.asd" 343 0.024
"111168" "Spectrum00173.asd" 344 0.012
"111169" "Spectrum00173.asd" 345 0.045
"111170" "Spectrum00173.asd" 346 0.065
"111171" "Spectrum00173.asd" 347 0.052
"111172" "Spectrum00173.asd" 348 0.037
"111173" "Spectrum00173.asd" 349 0.028
"111174" "Spectrum00173.asd" 350 0.03
"111175" "Spectrum00173.asd" 351 0.029
"111176" "Spectrum00173.asd" 352 0.023
"111177" "Spectrum00173.asd" 353 0.022
"111178" "Spectrum00173.asd" 354 0.031
"111179" "Spectrum00173.asd" 355 0.047
"111180" "Spectrum00173.asd" 356 0.04
"111181" "Spectrum00173.asd" 357 0.025
"111182" "Spectrum00173.asd" 358 0.029
"111183" "Spectrum00173.asd" 359 0.033
"111184" "Spectrum00173.asd" 360 0.032
"111185" "Spectrum00173.asd" 361 0.021
"111186" "Spectrum00173.asd" 362 0.017
"111187" "Spectrum00173.asd" 363 0.03
"111188" "Spectrum00173.asd" 364 0.032
"111189" "Spectrum00173.asd" 365 0.026
"111190" "Spectrum00173.asd" 366 0.023
"111191" "Spectrum00173.asd" 367 0.025
"111192" "Spectrum00173.asd" 368 0.03
"111193" "Spectrum00173.asd" 369 0.027
"111194" "Spectrum00173.asd" 370 0.021
"111195" "Spectrum00173.asd" 371 0.017
"111196" "Spectrum00173.asd" 372 0.016
"111197" "Spectrum00173.asd" 373 0.016
"111198" "Spectrum00173.asd" 374 0.017
"111199" "Spectrum00173.asd" 375 0.019
"111200" "Spectrum00173.asd" 376 0.024
"111201" "Spectrum00173.asd" 377 0.026
"111202" "Spectrum00173.asd" 378 0.024
"111203" "Spectrum00173.asd" 379 0.02
"111204" "Spectrum00173.asd" 380 0.017
"111205" "Spectrum00173.asd" 381 0.016
"111206" "Spectrum00173.asd" 382 0.018
"111207" "Spectrum00173.asd" 383 0.021
"111208" "Spectrum00173.asd" 384 0.022
"111209" "Spectrum00173.asd" 385 0.022
"111210" "Spectrum00173.asd" 386 0.02
"111211" "Spectrum00173.asd" 387 0.019
"111212" "Spectrum00173.asd" 388 0.019
"111213" "Spectrum00173.asd" 389 0.021
"111214" "Spectrum00173.asd" 390 0.02
"111215" "Spectrum00173.asd" 391 0.019
"111216" "Spectrum00173.asd" 392 0.022
"111217" "Spectrum00173.asd" 393 0.021
"111218" "Spectrum00173.asd" 394 0.017
"111219" "Spectrum00173.asd" 395 0.017
"111220" "Spectrum00173.asd" 396 0.018
"111221" "Spectrum00173.asd" 397 0.018
"111222" "Spectrum00173.asd" 398 0.017
"111223" "Spectrum00173.asd" 399 0.015
"111224" "Spectrum00173.asd" 400 0.016
"111225" "Spectrum00173.asd" 401 0.018
"111226" "Spectrum00173.asd" 402 0.018
"111227" "Spectrum00173.asd" 403 0.017
"111228" "Spectrum00173.asd" 404 0.016
"111229" "Spectrum00173.asd" 405 0.015
"111230" "Spectrum00173.asd" 406 0.014
"111231" "Spectrum00173.asd" 407 0.015
"111232" "Spectrum00173.asd" 408 0.016
"111233" "Spectrum00173.asd" 409 0.016
"111234" "Spectrum00173.asd" 410 0.016
"111235" "Spectrum00173.asd" 411 0.016
"111236" "Spectrum00173.asd" 412 0.017
"111237" "Spectrum00173.asd" 413 0.019
