"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"117908" "Spectrum00185.asd" 325 0.038
"117909" "Spectrum00185.asd" 326 0.045
"117910" "Spectrum00185.asd" 327 0.048
"117911" "Spectrum00185.asd" 328 0.047
"117912" "Spectrum00185.asd" 329 0.045
"117913" "Spectrum00185.asd" 330 0.044
"117914" "Spectrum00185.asd" 331 0.043
"117915" "Spectrum00185.asd" 332 0.037
"117916" "Spectrum00185.asd" 333 0.035
"117917" "Spectrum00185.asd" 334 0.041
"117918" "Spectrum00185.asd" 335 0.045
"117919" "Spectrum00185.asd" 336 0.047
"117920" "Spectrum00185.asd" 337 0.052
"117921" "Spectrum00185.asd" 338 0.05
"117922" "Spectrum00185.asd" 339 0.039
"117923" "Spectrum00185.asd" 340 0.046
"117924" "Spectrum00185.asd" 341 0.053
"117925" "Spectrum00185.asd" 342 0.044
"117926" "Spectrum00185.asd" 343 0.034
"117927" "Spectrum00185.asd" 344 0.03
"117928" "Spectrum00185.asd" 345 0.047
"117929" "Spectrum00185.asd" 346 0.054
"117930" "Spectrum00185.asd" 347 0.044
"117931" "Spectrum00185.asd" 348 0.042
"117932" "Spectrum00185.asd" 349 0.043
"117933" "Spectrum00185.asd" 350 0.034
"117934" "Spectrum00185.asd" 351 0.028
"117935" "Spectrum00185.asd" 352 0.03
"117936" "Spectrum00185.asd" 353 0.037
"117937" "Spectrum00185.asd" 354 0.044
"117938" "Spectrum00185.asd" 355 0.047
"117939" "Spectrum00185.asd" 356 0.041
"117940" "Spectrum00185.asd" 357 0.031
"117941" "Spectrum00185.asd" 358 0.027
"117942" "Spectrum00185.asd" 359 0.027
"117943" "Spectrum00185.asd" 360 0.03
"117944" "Spectrum00185.asd" 361 0.021
"117945" "Spectrum00185.asd" 362 0.016
"117946" "Spectrum00185.asd" 363 0.028
"117947" "Spectrum00185.asd" 364 0.033
"117948" "Spectrum00185.asd" 365 0.031
"117949" "Spectrum00185.asd" 366 0.024
"117950" "Spectrum00185.asd" 367 0.023
"117951" "Spectrum00185.asd" 368 0.03
"117952" "Spectrum00185.asd" 369 0.031
"117953" "Spectrum00185.asd" 370 0.027
"117954" "Spectrum00185.asd" 371 0.019
"117955" "Spectrum00185.asd" 372 0.015
"117956" "Spectrum00185.asd" 373 0.016
"117957" "Spectrum00185.asd" 374 0.02
"117958" "Spectrum00185.asd" 375 0.023
"117959" "Spectrum00185.asd" 376 0.022
"117960" "Spectrum00185.asd" 377 0.024
"117961" "Spectrum00185.asd" 378 0.027
"117962" "Spectrum00185.asd" 379 0.022
"117963" "Spectrum00185.asd" 380 0.021
"117964" "Spectrum00185.asd" 381 0.026
"117965" "Spectrum00185.asd" 382 0.026
"117966" "Spectrum00185.asd" 383 0.024
"117967" "Spectrum00185.asd" 384 0.022
"117968" "Spectrum00185.asd" 385 0.024
"117969" "Spectrum00185.asd" 386 0.026
"117970" "Spectrum00185.asd" 387 0.022
"117971" "Spectrum00185.asd" 388 0.021
"117972" "Spectrum00185.asd" 389 0.025
"117973" "Spectrum00185.asd" 390 0.024
