"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"6009" "Spectrum00008.asd" 325 0.024
"6010" "Spectrum00008.asd" 326 0.021
"6011" "Spectrum00008.asd" 327 0.027
"6012" "Spectrum00008.asd" 328 0.029
"6013" "Spectrum00008.asd" 329 0.017
"6014" "Spectrum00008.asd" 330 0.013
"6015" "Spectrum00008.asd" 331 0.019
"6016" "Spectrum00008.asd" 332 0.018
"6017" "Spectrum00008.asd" 333 0.017
"6018" "Spectrum00008.asd" 334 0.016
"6019" "Spectrum00008.asd" 335 0.005
"6020" "Spectrum00008.asd" 336 -0.003
"6021" "Spectrum00008.asd" 337 0.018
"6022" "Spectrum00008.asd" 338 0.026
"6023" "Spectrum00008.asd" 339 0.014
"6024" "Spectrum00008.asd" 340 0.015
"6025" "Spectrum00008.asd" 341 0.017
"6026" "Spectrum00008.asd" 342 0.012
"6027" "Spectrum00008.asd" 343 0.011
"6028" "Spectrum00008.asd" 344 0.012
"6029" "Spectrum00008.asd" 345 0.011
"6030" "Spectrum00008.asd" 346 0.01
"6031" "Spectrum00008.asd" 347 0.013
"6032" "Spectrum00008.asd" 348 0.016
"6033" "Spectrum00008.asd" 349 0.02
"6034" "Spectrum00008.asd" 350 0.024
"6035" "Spectrum00008.asd" 351 0.02
"6036" "Spectrum00008.asd" 352 0.011
"6037" "Spectrum00008.asd" 353 0.013
"6038" "Spectrum00008.asd" 354 0.015
"6039" "Spectrum00008.asd" 355 0.014
"6040" "Spectrum00008.asd" 356 0.018
"6041" "Spectrum00008.asd" 357 0.022
"6042" "Spectrum00008.asd" 358 0.012
"6043" "Spectrum00008.asd" 359 0.006
"6044" "Spectrum00008.asd" 360 0.007
"6045" "Spectrum00008.asd" 361 0.006
"6046" "Spectrum00008.asd" 362 0.008
"6047" "Spectrum00008.asd" 363 0.015
"6048" "Spectrum00008.asd" 364 0.019
"6049" "Spectrum00008.asd" 365 0.017
"6050" "Spectrum00008.asd" 366 0.012
"6051" "Spectrum00008.asd" 367 0.009
"6052" "Spectrum00008.asd" 368 0.012
"6053" "Spectrum00008.asd" 369 0.014
"6054" "Spectrum00008.asd" 370 0.014
"6055" "Spectrum00008.asd" 371 0.011
"6056" "Spectrum00008.asd" 372 0.009
"6057" "Spectrum00008.asd" 373 0.01
"6058" "Spectrum00008.asd" 374 0.013
"6059" "Spectrum00008.asd" 375 0.013
"6060" "Spectrum00008.asd" 376 0.007
"6061" "Spectrum00008.asd" 377 0.008
"6062" "Spectrum00008.asd" 378 0.013
"6063" "Spectrum00008.asd" 379 0.014
"6064" "Spectrum00008.asd" 380 0.013
"6065" "Spectrum00008.asd" 381 0.012
"6066" "Spectrum00008.asd" 382 0.016
"6067" "Spectrum00008.asd" 383 0.018
"6068" "Spectrum00008.asd" 384 0.013
"6069" "Spectrum00008.asd" 385 0.009
"6070" "Spectrum00008.asd" 386 0.008
"6071" "Spectrum00008.asd" 387 0.012
"6072" "Spectrum00008.asd" 388 0.015
"6073" "Spectrum00008.asd" 389 0.015
"6074" "Spectrum00008.asd" 390 0.015
"6075" "Spectrum00008.asd" 391 0.015
"6076" "Spectrum00008.asd" 392 0.014
"6077" "Spectrum00008.asd" 393 0.012
"6078" "Spectrum00008.asd" 394 0.012
"6079" "Spectrum00008.asd" 395 0.012
"6080" "Spectrum00008.asd" 396 0.013
"6081" "Spectrum00008.asd" 397 0.011
"6082" "Spectrum00008.asd" 398 0.01
"6083" "Spectrum00008.asd" 399 0.01
"6084" "Spectrum00008.asd" 400 0.01
"6085" "Spectrum00008.asd" 401 0.011
"6086" "Spectrum00008.asd" 402 0.013
"6087" "Spectrum00008.asd" 403 0.014
"6088" "Spectrum00008.asd" 404 0.013
"6089" "Spectrum00008.asd" 405 0.012
"6090" "Spectrum00008.asd" 406 0.012
"6091" "Spectrum00008.asd" 407 0.014
"6092" "Spectrum00008.asd" 408 0.013
"6093" "Spectrum00008.asd" 409 0.013
"6094" "Spectrum00008.asd" 410 0.012
"6095" "Spectrum00008.asd" 411 0.012
"6096" "Spectrum00008.asd" 412 0.013
"6097" "Spectrum00008.asd" 413 0.014
"6098" "Spectrum00008.asd" 414 0.014
"6099" "Spectrum00008.asd" 415 0.015
"6100" "Spectrum00008.asd" 416 0.014
"6101" "Spectrum00008.asd" 417 0.015
"6102" "Spectrum00008.asd" 418 0.018
"6103" "Spectrum00008.asd" 419 0.018
"6104" "Spectrum00008.asd" 420 0.016
"6105" "Spectrum00008.asd" 421 0.015
"6106" "Spectrum00008.asd" 422 0.016
"6107" "Spectrum00008.asd" 423 0.019
"6108" "Spectrum00008.asd" 424 0.017
"6109" "Spectrum00008.asd" 425 0.014
"6110" "Spectrum00008.asd" 426 0.016
"6111" "Spectrum00008.asd" 427 0.017
"6112" "Spectrum00008.asd" 428 0.017
"6113" "Spectrum00008.asd" 429 0.017
"6114" "Spectrum00008.asd" 430 0.017
"6115" "Spectrum00008.asd" 431 0.016
"6116" "Spectrum00008.asd" 432 0.017
"6117" "Spectrum00008.asd" 433 0.018
"6118" "Spectrum00008.asd" 434 0.018
"6119" "Spectrum00008.asd" 435 0.017
"6120" "Spectrum00008.asd" 436 0.016
"6121" "Spectrum00008.asd" 437 0.017
"6122" "Spectrum00008.asd" 438 0.018
"6123" "Spectrum00008.asd" 439 0.018
"6124" "Spectrum00008.asd" 440 0.019
"6125" "Spectrum00008.asd" 441 0.019
"6126" "Spectrum00008.asd" 442 0.018
"6127" "Spectrum00008.asd" 443 0.018
"6128" "Spectrum00008.asd" 444 0.018
"6129" "Spectrum00008.asd" 445 0.018
"6130" "Spectrum00008.asd" 446 0.018
"6131" "Spectrum00008.asd" 447 0.019
"6132" "Spectrum00008.asd" 448 0.019
"6133" "Spectrum00008.asd" 449 0.019
"6134" "Spectrum00008.asd" 450 0.019
"6135" "Spectrum00008.asd" 451 0.019
"6136" "Spectrum00008.asd" 452 0.02
"6137" "Spectrum00008.asd" 453 0.02
