"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"98382" "Spectrum00150.asd" 325 0.03
"98383" "Spectrum00150.asd" 326 0.028
"98384" "Spectrum00150.asd" 327 0.036
"98385" "Spectrum00150.asd" 328 0.043
"98386" "Spectrum00150.asd" 329 0.039
"98387" "Spectrum00150.asd" 330 0.043
"98388" "Spectrum00150.asd" 331 0.053
"98389" "Spectrum00150.asd" 332 0.042
"98390" "Spectrum00150.asd" 333 0.032
"98391" "Spectrum00150.asd" 334 0.037
"98392" "Spectrum00150.asd" 335 0.039
"98393" "Spectrum00150.asd" 336 0.037
"98394" "Spectrum00150.asd" 337 0.033
"98395" "Spectrum00150.asd" 338 0.033
"98396" "Spectrum00150.asd" 339 0.037
"98397" "Spectrum00150.asd" 340 0.042
"98398" "Spectrum00150.asd" 341 0.042
"98399" "Spectrum00150.asd" 342 0.033
"98400" "Spectrum00150.asd" 343 0.031
"98401" "Spectrum00150.asd" 344 0.038
"98402" "Spectrum00150.asd" 345 0.044
"98403" "Spectrum00150.asd" 346 0.043
"98404" "Spectrum00150.asd" 347 0.032
"98405" "Spectrum00150.asd" 348 0.026
"98406" "Spectrum00150.asd" 349 0.024
"98407" "Spectrum00150.asd" 350 0.026
"98408" "Spectrum00150.asd" 351 0.028
"98409" "Spectrum00150.asd" 352 0.029
"98410" "Spectrum00150.asd" 353 0.031
"98411" "Spectrum00150.asd" 354 0.037
"98412" "Spectrum00150.asd" 355 0.046
"98413" "Spectrum00150.asd" 356 0.035
"98414" "Spectrum00150.asd" 357 0.018
"98415" "Spectrum00150.asd" 358 0.022
"98416" "Spectrum00150.asd" 359 0.025
"98417" "Spectrum00150.asd" 360 0.022
"98418" "Spectrum00150.asd" 361 0.017
"98419" "Spectrum00150.asd" 362 0.014
"98420" "Spectrum00150.asd" 363 0.017
"98421" "Spectrum00150.asd" 364 0.023
"98422" "Spectrum00150.asd" 365 0.028
"98423" "Spectrum00150.asd" 366 0.024
"98424" "Spectrum00150.asd" 367 0.023
"98425" "Spectrum00150.asd" 368 0.027
"98426" "Spectrum00150.asd" 369 0.032
"98427" "Spectrum00150.asd" 370 0.033
"98428" "Spectrum00150.asd" 371 0.023
"98429" "Spectrum00150.asd" 372 0.015
"98430" "Spectrum00150.asd" 373 0.013
"98431" "Spectrum00150.asd" 374 0.017
"98432" "Spectrum00150.asd" 375 0.023
"98433" "Spectrum00150.asd" 376 0.027
"98434" "Spectrum00150.asd" 377 0.027
"98435" "Spectrum00150.asd" 378 0.024
"98436" "Spectrum00150.asd" 379 0.023
"98437" "Spectrum00150.asd" 380 0.023
"98438" "Spectrum00150.asd" 381 0.022
"98439" "Spectrum00150.asd" 382 0.021
"98440" "Spectrum00150.asd" 383 0.021
"98441" "Spectrum00150.asd" 384 0.022
"98442" "Spectrum00150.asd" 385 0.023
"98443" "Spectrum00150.asd" 386 0.025
"98444" "Spectrum00150.asd" 387 0.023
"98445" "Spectrum00150.asd" 388 0.022
"98446" "Spectrum00150.asd" 389 0.023
"98447" "Spectrum00150.asd" 390 0.022
"98448" "Spectrum00150.asd" 391 0.02
"98449" "Spectrum00150.asd" 392 0.021
"98450" "Spectrum00150.asd" 393 0.023
"98451" "Spectrum00150.asd" 394 0.025
"98452" "Spectrum00150.asd" 395 0.021
"98453" "Spectrum00150.asd" 396 0.019
"98454" "Spectrum00150.asd" 397 0.023
"98455" "Spectrum00150.asd" 398 0.025
"98456" "Spectrum00150.asd" 399 0.025
"98457" "Spectrum00150.asd" 400 0.02
"98458" "Spectrum00150.asd" 401 0.019
"98459" "Spectrum00150.asd" 402 0.023
"98460" "Spectrum00150.asd" 403 0.023
"98461" "Spectrum00150.asd" 404 0.022
"98462" "Spectrum00150.asd" 405 0.021
"98463" "Spectrum00150.asd" 406 0.021
"98464" "Spectrum00150.asd" 407 0.024
"98465" "Spectrum00150.asd" 408 0.025
"98466" "Spectrum00150.asd" 409 0.024
"98467" "Spectrum00150.asd" 410 0.021
"98468" "Spectrum00150.asd" 411 0.022
"98469" "Spectrum00150.asd" 412 0.025
"98470" "Spectrum00150.asd" 413 0.027
"98471" "Spectrum00150.asd" 414 0.026
