"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"111900" "Spectrum00174.asd" 325 0.052
"111901" "Spectrum00174.asd" 326 0.054
"111902" "Spectrum00174.asd" 327 0.046
"111903" "Spectrum00174.asd" 328 0.036
"111904" "Spectrum00174.asd" 329 0.034
"111905" "Spectrum00174.asd" 330 0.038
"111906" "Spectrum00174.asd" 331 0.042
"111907" "Spectrum00174.asd" 332 0.04
"111908" "Spectrum00174.asd" 333 0.038
"111909" "Spectrum00174.asd" 334 0.041
"111910" "Spectrum00174.asd" 335 0.045
"111911" "Spectrum00174.asd" 336 0.046
"111912" "Spectrum00174.asd" 337 0.04
"111913" "Spectrum00174.asd" 338 0.034
"111914" "Spectrum00174.asd" 339 0.032
"111915" "Spectrum00174.asd" 340 0.035
"111916" "Spectrum00174.asd" 341 0.036
"111917" "Spectrum00174.asd" 342 0.031
"111918" "Spectrum00174.asd" 343 0.022
"111919" "Spectrum00174.asd" 344 0.016
"111920" "Spectrum00174.asd" 345 0.035
"111921" "Spectrum00174.asd" 346 0.048
"111922" "Spectrum00174.asd" 347 0.045
"111923" "Spectrum00174.asd" 348 0.039
"111924" "Spectrum00174.asd" 349 0.034
"111925" "Spectrum00174.asd" 350 0.035
"111926" "Spectrum00174.asd" 351 0.036
"111927" "Spectrum00174.asd" 352 0.033
"111928" "Spectrum00174.asd" 353 0.018
"111929" "Spectrum00174.asd" 354 0.02
"111930" "Spectrum00174.asd" 355 0.047
"111931" "Spectrum00174.asd" 356 0.042
"111932" "Spectrum00174.asd" 357 0.022
"111933" "Spectrum00174.asd" 358 0.027
"111934" "Spectrum00174.asd" 359 0.032
"111935" "Spectrum00174.asd" 360 0.031
"111936" "Spectrum00174.asd" 361 0.02
"111937" "Spectrum00174.asd" 362 0.015
"111938" "Spectrum00174.asd" 363 0.027
"111939" "Spectrum00174.asd" 364 0.032
"111940" "Spectrum00174.asd" 365 0.029
"111941" "Spectrum00174.asd" 366 0.029
"111942" "Spectrum00174.asd" 367 0.029
"111943" "Spectrum00174.asd" 368 0.027
"111944" "Spectrum00174.asd" 369 0.028
"111945" "Spectrum00174.asd" 370 0.027
"111946" "Spectrum00174.asd" 371 0.019
"111947" "Spectrum00174.asd" 372 0.016
"111948" "Spectrum00174.asd" 373 0.018
"111949" "Spectrum00174.asd" 374 0.02
"111950" "Spectrum00174.asd" 375 0.024
"111951" "Spectrum00174.asd" 376 0.031
"111952" "Spectrum00174.asd" 377 0.03
"111953" "Spectrum00174.asd" 378 0.024
"111954" "Spectrum00174.asd" 379 0.023
"111955" "Spectrum00174.asd" 380 0.021
"111956" "Spectrum00174.asd" 381 0.016
"111957" "Spectrum00174.asd" 382 0.019
"111958" "Spectrum00174.asd" 383 0.023
"111959" "Spectrum00174.asd" 384 0.025
"111960" "Spectrum00174.asd" 385 0.022
"111961" "Spectrum00174.asd" 386 0.018
"111962" "Spectrum00174.asd" 387 0.02
"111963" "Spectrum00174.asd" 388 0.021
"111964" "Spectrum00174.asd" 389 0.02
"111965" "Spectrum00174.asd" 390 0.021
"111966" "Spectrum00174.asd" 391 0.023
"111967" "Spectrum00174.asd" 392 0.024
"111968" "Spectrum00174.asd" 393 0.023
"111969" "Spectrum00174.asd" 394 0.022
"111970" "Spectrum00174.asd" 395 0.023
"111971" "Spectrum00174.asd" 396 0.023
"111972" "Spectrum00174.asd" 397 0.019
"111973" "Spectrum00174.asd" 398 0.018
"111974" "Spectrum00174.asd" 399 0.018
"111975" "Spectrum00174.asd" 400 0.02
"111976" "Spectrum00174.asd" 401 0.019
"111977" "Spectrum00174.asd" 402 0.017
"111978" "Spectrum00174.asd" 403 0.019
"111979" "Spectrum00174.asd" 404 0.021
"111980" "Spectrum00174.asd" 405 0.017
"111981" "Spectrum00174.asd" 406 0.017
"111982" "Spectrum00174.asd" 407 0.021
"111983" "Spectrum00174.asd" 408 0.019
"111984" "Spectrum00174.asd" 409 0.016
"111985" "Spectrum00174.asd" 410 0.017
"111986" "Spectrum00174.asd" 411 0.017
"111987" "Spectrum00174.asd" 412 0.018
"111988" "Spectrum00174.asd" 413 0.02
"111989" "Spectrum00174.asd" 414 0.02
"111990" "Spectrum00174.asd" 415 0.02
"111991" "Spectrum00174.asd" 416 0.024
"111992" "Spectrum00174.asd" 417 0.026
"111993" "Spectrum00174.asd" 418 0.024
"111994" "Spectrum00174.asd" 419 0.023
"111995" "Spectrum00174.asd" 420 0.023
"111996" "Spectrum00174.asd" 421 0.022
"111997" "Spectrum00174.asd" 422 0.022
"111998" "Spectrum00174.asd" 423 0.022
"111999" "Spectrum00174.asd" 424 0.021
"112000" "Spectrum00174.asd" 425 0.021
"112001" "Spectrum00174.asd" 426 0.022
"112002" "Spectrum00174.asd" 427 0.022
"112003" "Spectrum00174.asd" 428 0.021
"112004" "Spectrum00174.asd" 429 0.02
"112005" "Spectrum00174.asd" 430 0.021
"112006" "Spectrum00174.asd" 431 0.026
"112007" "Spectrum00174.asd" 432 0.024
"112008" "Spectrum00174.asd" 433 0.022
"112009" "Spectrum00174.asd" 434 0.024
"112010" "Spectrum00174.asd" 435 0.025
"112011" "Spectrum00174.asd" 436 0.023
"112012" "Spectrum00174.asd" 437 0.023
"112013" "Spectrum00174.asd" 438 0.023
"112014" "Spectrum00174.asd" 439 0.022
"112015" "Spectrum00174.asd" 440 0.022
"112016" "Spectrum00174.asd" 441 0.022
"112017" "Spectrum00174.asd" 442 0.022
"112018" "Spectrum00174.asd" 443 0.023
"112019" "Spectrum00174.asd" 444 0.024
"112020" "Spectrum00174.asd" 445 0.024
"112021" "Spectrum00174.asd" 446 0.023
"112022" "Spectrum00174.asd" 447 0.023
"112023" "Spectrum00174.asd" 448 0.024
"112024" "Spectrum00174.asd" 449 0.025
"112025" "Spectrum00174.asd" 450 0.025
"112026" "Spectrum00174.asd" 451 0.024
"112027" "Spectrum00174.asd" 452 0.024
"112028" "Spectrum00174.asd" 453 0.024
"112029" "Spectrum00174.asd" 454 0.026
"112030" "Spectrum00174.asd" 455 0.027
"112031" "Spectrum00174.asd" 456 0.027
"112032" "Spectrum00174.asd" 457 0.026
"112033" "Spectrum00174.asd" 458 0.026
"112034" "Spectrum00174.asd" 459 0.026
"112035" "Spectrum00174.asd" 460 0.025
"112036" "Spectrum00174.asd" 461 0.025
"112037" "Spectrum00174.asd" 462 0.026
"112038" "Spectrum00174.asd" 463 0.026
"112039" "Spectrum00174.asd" 464 0.026
"112040" "Spectrum00174.asd" 465 0.028
"112041" "Spectrum00174.asd" 466 0.027
"112042" "Spectrum00174.asd" 467 0.026
"112043" "Spectrum00174.asd" 468 0.026
"112044" "Spectrum00174.asd" 469 0.026
"112045" "Spectrum00174.asd" 470 0.027
"112046" "Spectrum00174.asd" 471 0.027
"112047" "Spectrum00174.asd" 472 0.027
"112048" "Spectrum00174.asd" 473 0.026
"112049" "Spectrum00174.asd" 474 0.026
"112050" "Spectrum00174.asd" 475 0.026
"112051" "Spectrum00174.asd" 476 0.027
"112052" "Spectrum00174.asd" 477 0.027
"112053" "Spectrum00174.asd" 478 0.027
"112054" "Spectrum00174.asd" 479 0.027
"112055" "Spectrum00174.asd" 480 0.028
"112056" "Spectrum00174.asd" 481 0.028
"112057" "Spectrum00174.asd" 482 0.029
"112058" "Spectrum00174.asd" 483 0.029
"112059" "Spectrum00174.asd" 484 0.027
"112060" "Spectrum00174.asd" 485 0.026
"112061" "Spectrum00174.asd" 486 0.027
"112062" "Spectrum00174.asd" 487 0.029
"112063" "Spectrum00174.asd" 488 0.03
"112064" "Spectrum00174.asd" 489 0.031
"112065" "Spectrum00174.asd" 490 0.03
"112066" "Spectrum00174.asd" 491 0.027
"112067" "Spectrum00174.asd" 492 0.03
"112068" "Spectrum00174.asd" 493 0.032
"112069" "Spectrum00174.asd" 494 0.031
"112070" "Spectrum00174.asd" 495 0.031
"112071" "Spectrum00174.asd" 496 0.031
"112072" "Spectrum00174.asd" 497 0.031
"112073" "Spectrum00174.asd" 498 0.032
"112074" "Spectrum00174.asd" 499 0.032
"112075" "Spectrum00174.asd" 500 0.034
"112076" "Spectrum00174.asd" 501 0.035
"112077" "Spectrum00174.asd" 502 0.034
"112078" "Spectrum00174.asd" 503 0.034
"112079" "Spectrum00174.asd" 504 0.037
"112080" "Spectrum00174.asd" 505 0.038
"112081" "Spectrum00174.asd" 506 0.038
"112082" "Spectrum00174.asd" 507 0.038
"112083" "Spectrum00174.asd" 508 0.041
"112084" "Spectrum00174.asd" 509 0.045
"112085" "Spectrum00174.asd" 510 0.045
"112086" "Spectrum00174.asd" 511 0.044
"112087" "Spectrum00174.asd" 512 0.045
"112088" "Spectrum00174.asd" 513 0.046
"112089" "Spectrum00174.asd" 514 0.048
"112090" "Spectrum00174.asd" 515 0.05
"112091" "Spectrum00174.asd" 516 0.051
"112092" "Spectrum00174.asd" 517 0.053
"112093" "Spectrum00174.asd" 518 0.055
"112094" "Spectrum00174.asd" 519 0.057
"112095" "Spectrum00174.asd" 520 0.058
"112096" "Spectrum00174.asd" 521 0.06
"112097" "Spectrum00174.asd" 522 0.062
"112098" "Spectrum00174.asd" 523 0.063
"112099" "Spectrum00174.asd" 524 0.065
"112100" "Spectrum00174.asd" 525 0.066
"112101" "Spectrum00174.asd" 526 0.067
"112102" "Spectrum00174.asd" 527 0.068
"112103" "Spectrum00174.asd" 528 0.07
"112104" "Spectrum00174.asd" 529 0.071
"112105" "Spectrum00174.asd" 530 0.071
"112106" "Spectrum00174.asd" 531 0.072
"112107" "Spectrum00174.asd" 532 0.073
"112108" "Spectrum00174.asd" 533 0.074
"112109" "Spectrum00174.asd" 534 0.076
"112110" "Spectrum00174.asd" 535 0.077
"112111" "Spectrum00174.asd" 536 0.076
"112112" "Spectrum00174.asd" 537 0.077
"112113" "Spectrum00174.asd" 538 0.08
"112114" "Spectrum00174.asd" 539 0.081
"112115" "Spectrum00174.asd" 540 0.081
"112116" "Spectrum00174.asd" 541 0.081
"112117" "Spectrum00174.asd" 542 0.082
"112118" "Spectrum00174.asd" 543 0.082
