"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"105141" "Spectrum00162.asd" 325 0.05
"105142" "Spectrum00162.asd" 326 0.053
"105143" "Spectrum00162.asd" 327 0.054
"105144" "Spectrum00162.asd" 328 0.054
"105145" "Spectrum00162.asd" 329 0.057
"105146" "Spectrum00162.asd" 330 0.056
"105147" "Spectrum00162.asd" 331 0.051
"105148" "Spectrum00162.asd" 332 0.046
"105149" "Spectrum00162.asd" 333 0.046
"105150" "Spectrum00162.asd" 334 0.052
"105151" "Spectrum00162.asd" 335 0.055
"105152" "Spectrum00162.asd" 336 0.053
"105153" "Spectrum00162.asd" 337 0.048
"105154" "Spectrum00162.asd" 338 0.044
"105155" "Spectrum00162.asd" 339 0.044
"105156" "Spectrum00162.asd" 340 0.048
"105157" "Spectrum00162.asd" 341 0.052
"105158" "Spectrum00162.asd" 342 0.052
"105159" "Spectrum00162.asd" 343 0.043
"105160" "Spectrum00162.asd" 344 0.035
"105161" "Spectrum00162.asd" 345 0.051
"105162" "Spectrum00162.asd" 346 0.059
"105163" "Spectrum00162.asd" 347 0.048
"105164" "Spectrum00162.asd" 348 0.05
"105165" "Spectrum00162.asd" 349 0.056
"105166" "Spectrum00162.asd" 350 0.054
"105167" "Spectrum00162.asd" 351 0.046
"105168" "Spectrum00162.asd" 352 0.037
"105169" "Spectrum00162.asd" 353 0.033
"105170" "Spectrum00162.asd" 354 0.036
"105171" "Spectrum00162.asd" 355 0.044
"105172" "Spectrum00162.asd" 356 0.041
"105173" "Spectrum00162.asd" 357 0.035
"105174" "Spectrum00162.asd" 358 0.04
"105175" "Spectrum00162.asd" 359 0.042
"105176" "Spectrum00162.asd" 360 0.04
"105177" "Spectrum00162.asd" 361 0.03
"105178" "Spectrum00162.asd" 362 0.027
"105179" "Spectrum00162.asd" 363 0.037
"105180" "Spectrum00162.asd" 364 0.039
"105181" "Spectrum00162.asd" 365 0.033
"105182" "Spectrum00162.asd" 366 0.028
"105183" "Spectrum00162.asd" 367 0.025
"105184" "Spectrum00162.asd" 368 0.026
"105185" "Spectrum00162.asd" 369 0.029
"105186" "Spectrum00162.asd" 370 0.03
"105187" "Spectrum00162.asd" 371 0.025
"105188" "Spectrum00162.asd" 372 0.02
"105189" "Spectrum00162.asd" 373 0.019
"105190" "Spectrum00162.asd" 374 0.024
"105191" "Spectrum00162.asd" 375 0.028
"105192" "Spectrum00162.asd" 376 0.027
"105193" "Spectrum00162.asd" 377 0.026
"105194" "Spectrum00162.asd" 378 0.026
"105195" "Spectrum00162.asd" 379 0.026
"105196" "Spectrum00162.asd" 380 0.025
"105197" "Spectrum00162.asd" 381 0.024
"105198" "Spectrum00162.asd" 382 0.025
"105199" "Spectrum00162.asd" 383 0.026
"105200" "Spectrum00162.asd" 384 0.025
"105201" "Spectrum00162.asd" 385 0.026
"105202" "Spectrum00162.asd" 386 0.027
"105203" "Spectrum00162.asd" 387 0.025
"105204" "Spectrum00162.asd" 388 0.024
"105205" "Spectrum00162.asd" 389 0.026
"105206" "Spectrum00162.asd" 390 0.024
"105207" "Spectrum00162.asd" 391 0.022
"105208" "Spectrum00162.asd" 392 0.025
"105209" "Spectrum00162.asd" 393 0.024
"105210" "Spectrum00162.asd" 394 0.021
"105211" "Spectrum00162.asd" 395 0.026
"105212" "Spectrum00162.asd" 396 0.029
"105213" "Spectrum00162.asd" 397 0.025
"105214" "Spectrum00162.asd" 398 0.021
"105215" "Spectrum00162.asd" 399 0.02
"105216" "Spectrum00162.asd" 400 0.02
"105217" "Spectrum00162.asd" 401 0.021
"105218" "Spectrum00162.asd" 402 0.022
