"SPECTRAL.SIGNATURE" "SPECTRAL" "REFLECTANCE"
"55575" "Spectrum00084.asd" 325 0.029
"55576" "Spectrum00084.asd" 326 0.025
"55577" "Spectrum00084.asd" 327 0.02
"55578" "Spectrum00084.asd" 328 0.02
"55579" "Spectrum00084.asd" 329 0.03
"55580" "Spectrum00084.asd" 330 0.032
"55581" "Spectrum00084.asd" 331 0.027
"55582" "Spectrum00084.asd" 332 0.023
"55583" "Spectrum00084.asd" 333 0.024
"55584" "Spectrum00084.asd" 334 0.03
"55585" "Spectrum00084.asd" 335 0.027
"55586" "Spectrum00084.asd" 336 0.02
"55587" "Spectrum00084.asd" 337 0.024
"55588" "Spectrum00084.asd" 338 0.027
"55589" "Spectrum00084.asd" 339 0.026
"55590" "Spectrum00084.asd" 340 0.025
"55591" "Spectrum00084.asd" 341 0.025
"55592" "Spectrum00084.asd" 342 0.026
"55593" "Spectrum00084.asd" 343 0.025
"55594" "Spectrum00084.asd" 344 0.024
"55595" "Spectrum00084.asd" 345 0.028
"55596" "Spectrum00084.asd" 346 0.028
"55597" "Spectrum00084.asd" 347 0.025
"55598" "Spectrum00084.asd" 348 0.027
"55599" "Spectrum00084.asd" 349 0.031
"55600" "Spectrum00084.asd" 350 0.034
"55601" "Spectrum00084.asd" 351 0.027
"55602" "Spectrum00084.asd" 352 0.016
"55603" "Spectrum00084.asd" 353 0.019
"55604" "Spectrum00084.asd" 354 0.03
"55605" "Spectrum00084.asd" 355 0.041
"55606" "Spectrum00084.asd" 356 0.034
"55607" "Spectrum00084.asd" 357 0.017
"55608" "Spectrum00084.asd" 358 0.007
"55609" "Spectrum00084.asd" 359 0.012
"55610" "Spectrum00084.asd" 360 0.026
"55611" "Spectrum00084.asd" 361 0.021
"55612" "Spectrum00084.asd" 362 0.013
"55613" "Spectrum00084.asd" 363 0.017
"55614" "Spectrum00084.asd" 364 0.021
"55615" "Spectrum00084.asd" 365 0.024
"55616" "Spectrum00084.asd" 366 0.022
"55617" "Spectrum00084.asd" 367 0.019
"55618" "Spectrum00084.asd" 368 0.015
"55619" "Spectrum00084.asd" 369 0.017
"55620" "Spectrum00084.asd" 370 0.016
"55621" "Spectrum00084.asd" 371 0.007
"55622" "Spectrum00084.asd" 372 0.006
"55623" "Spectrum00084.asd" 373 0.012
"55624" "Spectrum00084.asd" 374 0.014
"55625" "Spectrum00084.asd" 375 0.015
"55626" "Spectrum00084.asd" 376 0.015
"55627" "Spectrum00084.asd" 377 0.015
"55628" "Spectrum00084.asd" 378 0.016
"55629" "Spectrum00084.asd" 379 0.019
"55630" "Spectrum00084.asd" 380 0.019
"55631" "Spectrum00084.asd" 381 0.016
"55632" "Spectrum00084.asd" 382 0.015
"55633" "Spectrum00084.asd" 383 0.015
"55634" "Spectrum00084.asd" 384 0.013
"55635" "Spectrum00084.asd" 385 0.015
"55636" "Spectrum00084.asd" 386 0.019
"55637" "Spectrum00084.asd" 387 0.016
"55638" "Spectrum00084.asd" 388 0.014
"55639" "Spectrum00084.asd" 389 0.016
"55640" "Spectrum00084.asd" 390 0.017
"55641" "Spectrum00084.asd" 391 0.017
"55642" "Spectrum00084.asd" 392 0.018
"55643" "Spectrum00084.asd" 393 0.016
"55644" "Spectrum00084.asd" 394 0.014
"55645" "Spectrum00084.asd" 395 0.015
"55646" "Spectrum00084.asd" 396 0.016
"55647" "Spectrum00084.asd" 397 0.015
"55648" "Spectrum00084.asd" 398 0.013
"55649" "Spectrum00084.asd" 399 0.013
"55650" "Spectrum00084.asd" 400 0.016
"55651" "Spectrum00084.asd" 401 0.017
"55652" "Spectrum00084.asd" 402 0.015
"55653" "Spectrum00084.asd" 403 0.014
"55654" "Spectrum00084.asd" 404 0.013
"55655" "Spectrum00084.asd" 405 0.01
"55656" "Spectrum00084.asd" 406 0.011
"55657" "Spectrum00084.asd" 407 0.015
"55658" "Spectrum00084.asd" 408 0.012
"55659" "Spectrum00084.asd" 409 0.011
"55660" "Spectrum00084.asd" 410 0.013
"55661" "Spectrum00084.asd" 411 0.013
"55662" "Spectrum00084.asd" 412 0.014
"55663" "Spectrum00084.asd" 413 0.016
"55664" "Spectrum00084.asd" 414 0.019
"55665" "Spectrum00084.asd" 415 0.019
"55666" "Spectrum00084.asd" 416 0.019
"55667" "Spectrum00084.asd" 417 0.018
"55668" "Spectrum00084.asd" 418 0.015
"55669" "Spectrum00084.asd" 419 0.014
"55670" "Spectrum00084.asd" 420 0.016
"55671" "Spectrum00084.asd" 421 0.017
"55672" "Spectrum00084.asd" 422 0.017
"55673" "Spectrum00084.asd" 423 0.017
"55674" "Spectrum00084.asd" 424 0.018
"55675" "Spectrum00084.asd" 425 0.017
"55676" "Spectrum00084.asd" 426 0.016
"55677" "Spectrum00084.asd" 427 0.015
"55678" "Spectrum00084.asd" 428 0.017
"55679" "Spectrum00084.asd" 429 0.016
"55680" "Spectrum00084.asd" 430 0.016
"55681" "Spectrum00084.asd" 431 0.018
"55682" "Spectrum00084.asd" 432 0.019
"55683" "Spectrum00084.asd" 433 0.019
"55684" "Spectrum00084.asd" 434 0.019
"55685" "Spectrum00084.asd" 435 0.018
"55686" "Spectrum00084.asd" 436 0.016
"55687" "Spectrum00084.asd" 437 0.018
"55688" "Spectrum00084.asd" 438 0.019
"55689" "Spectrum00084.asd" 439 0.019
"55690" "Spectrum00084.asd" 440 0.018
"55691" "Spectrum00084.asd" 441 0.017
"55692" "Spectrum00084.asd" 442 0.016
"55693" "Spectrum00084.asd" 443 0.017
"55694" "Spectrum00084.asd" 444 0.018
"55695" "Spectrum00084.asd" 445 0.018
"55696" "Spectrum00084.asd" 446 0.017
"55697" "Spectrum00084.asd" 447 0.017
"55698" "Spectrum00084.asd" 448 0.018
"55699" "Spectrum00084.asd" 449 0.019
"55700" "Spectrum00084.asd" 450 0.019
"55701" "Spectrum00084.asd" 451 0.018
"55702" "Spectrum00084.asd" 452 0.018
"55703" "Spectrum00084.asd" 453 0.019
"55704" "Spectrum00084.asd" 454 0.02
"55705" "Spectrum00084.asd" 455 0.02
"55706" "Spectrum00084.asd" 456 0.02
"55707" "Spectrum00084.asd" 457 0.021
"55708" "Spectrum00084.asd" 458 0.02
"55709" "Spectrum00084.asd" 459 0.019
"55710" "Spectrum00084.asd" 460 0.019
"55711" "Spectrum00084.asd" 461 0.019
"55712" "Spectrum00084.asd" 462 0.019
"55713" "Spectrum00084.asd" 463 0.02
"55714" "Spectrum00084.asd" 464 0.021
"55715" "Spectrum00084.asd" 465 0.021
"55716" "Spectrum00084.asd" 466 0.02
"55717" "Spectrum00084.asd" 467 0.02
"55718" "Spectrum00084.asd" 468 0.019
"55719" "Spectrum00084.asd" 469 0.019
"55720" "Spectrum00084.asd" 470 0.019
"55721" "Spectrum00084.asd" 471 0.02
"55722" "Spectrum00084.asd" 472 0.021
"55723" "Spectrum00084.asd" 473 0.021
"55724" "Spectrum00084.asd" 474 0.021
"55725" "Spectrum00084.asd" 475 0.021
"55726" "Spectrum00084.asd" 476 0.02
"55727" "Spectrum00084.asd" 477 0.019
"55728" "Spectrum00084.asd" 478 0.02
"55729" "Spectrum00084.asd" 479 0.019
"55730" "Spectrum00084.asd" 480 0.019
"55731" "Spectrum00084.asd" 481 0.02
"55732" "Spectrum00084.asd" 482 0.021
"55733" "Spectrum00084.asd" 483 0.021
"55734" "Spectrum00084.asd" 484 0.021
